PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,crime_rate,school_quality
534403080,1265,179900,80,RL,85.0,9350,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,Gd,PConc,3,3,3,5,633.0,1,0.0,586.0,1219.0,GasA,Gd,Y,SBrkr,1265,0,0,0,1,2,0,3,1,Gd,6,Typ,1,4,Attchd,1965,2,2,502.0,3,3,Y,0,92,0,96,0,0,0,3,None,0,10,2008,WD ,Normal,1,5
532351140,1902,112000,90,RM,68.0,8930,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1318,584,0,0,0,2,0,4,2,TA,8,Typ,0,0,Attchd,1978,1,2,539.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,4,2010,WD ,Normal,5,2
903426010,1344,140000,70,RM,0.0,5700,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1Fam,2Story,7,6,1929,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,3,3,1,3,336.0,1,0.0,336.0,672.0,GasA,Gd,N,FuseA,672,672,0,1,0,1,1,3,1,Gd,6,Typ,1,4,Attchd,1929,1,2,456.0,3,3,Y,0,0,70,0,0,0,0,4,None,0,9,2007,WD ,Normal,0,5
531367050,2084,233000,60,RL,76.0,10142,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,6,656.0,1,0.0,300.0,956.0,GasA,Ex,Y,SBrkr,956,1128,0,1,0,2,1,4,1,Gd,8,Typ,0,0,BuiltIn,2004,2,2,618.0,3,3,Y,0,45,0,0,0,0,0,0,None,0,1,2010,WD ,Normal,5,2
533213130,1501,176500,160,FV,24.0,2280,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,TA,TA,PConc,4,3,1,6,565.0,1,0.0,179.0,744.0,GasA,Gd,Y,SBrkr,757,744,0,1,0,2,1,3,1,TA,6,Typ,1,3,Detchd,1999,1,2,440.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,9,2007,WD ,Normal,6,7
907185060,1682,200500,60,RL,70.0,8750,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,116.0,TA,TA,PConc,4,3,1,6,505.0,1,0.0,299.0,804.0,GasA,Ex,Y,SBrkr,804,878,0,0,0,2,1,3,1,Gd,7,Typ,0,0,Attchd,1998,2,2,523.0,3,3,Y,0,77,0,0,0,0,0,0,None,0,6,2010,WD ,Normal,1,3
905427010,2009,235000,70,RL,114.0,19950,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,PConc,3,3,1,1,0.0,1,0.0,672.0,672.0,GasA,Ex,Y,SBrkr,1337,672,0,0,0,2,0,4,1,TA,8,Typ,2,4,2Types,1928,1,2,795.0,3,3,P,0,42,0,0,180,0,0,0,None,0,12,2006,WD ,Normal,1,4
908102100,1214,140000,20,RL,70.0,9170,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,3,3,1,5,698.0,6,96.0,420.0,1214.0,GasA,Ex,Y,SBrkr,1214,0,0,1,0,1,0,2,1,TA,6,Typ,0,0,Detchd,1965,1,2,461.0,2,2,Y,0,0,184,0,0,0,0,4,Shed,400,4,2007,WD ,Normal,1,4
527145080,1280,191500,120,RL,43.0,5005,Pave,0,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,4,3,1,5,263.0,1,0.0,1017.0,1280.0,GasA,Ex,Y,SBrkr,1280,0,0,0,0,2,0,2,1,Gd,5,Typ,0,0,Attchd,1992,2,2,506.0,3,3,Y,0,82,0,0,144,0,0,0,None,0,1,2010,WD ,Normal,5,10
534250300,1993,190000,60,RL,0.0,14803,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,252.0,TA,TA,CBlock,3,3,1,3,416.0,1,0.0,409.0,825.0,GasA,Gd,Y,SBrkr,1097,896,0,0,0,2,1,4,1,TA,8,Typ,1,4,Attchd,1971,2,2,495.0,3,3,Y,0,66,0,0,0,0,0,2,None,0,6,2006,WD ,Normal,1,6
905301050,1824,302000,20,RL,0.0,115149,Pave,0,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Plywood,Stone,351.0,TA,TA,CBlock,4,3,3,6,1219.0,1,0.0,424.0,1643.0,GasA,TA,Y,SBrkr,1824,0,0,1,0,2,0,2,1,Gd,5,Typ,2,3,Attchd,1971,1,2,739.0,3,3,Y,380,48,0,0,0,0,0,0,None,0,6,2007,WD ,Normal,0,4
534202180,1141,158000,80,RL,80.0,9600,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,140.0,TA,TA,PConc,3,3,4,5,602.0,3,402.0,137.0,1141.0,GasA,Gd,Y,SBrkr,1141,0,0,1,0,1,0,3,1,TA,6,Typ,0,0,Attchd,1967,1,2,568.0,3,3,Y,0,78,0,0,0,0,0,0,None,0,7,2006,WD ,Normal,1,5
531450170,1710,187000,60,RL,76.0,9291,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,4,3,1,6,426.0,1,0.0,406.0,832.0,GasA,Ex,Y,SBrkr,832,878,0,0,0,2,1,3,1,Gd,7,Typ,0,0,Attchd,1993,2,2,506.0,3,3,Y,144,70,0,0,0,0,0,0,None,0,6,2008,WD ,Normal,5,2
533212120,1223,149900,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,4,3,1,1,0.0,1,0.0,600.0,600.0,GasA,Ex,Y,SBrkr,520,623,80,0,0,2,1,2,1,Gd,4,Typ,0,0,Detchd,2005,2,2,480.0,3,3,Y,0,166,0,0,0,0,0,0,None,0,7,2006,WD ,Normal,6,7
902109120,1656,119164,50,RM,63.0,7628,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1940,1985,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,3,3,1,1,0.0,1,0.0,801.0,801.0,GasA,Gd,Y,FuseA,1095,561,0,0,0,2,0,2,1,TA,8,Mod,0,0,Detchd,1940,1,2,440.0,3,3,Y,187,0,0,0,0,0,0,0,None,0,5,2008,WD ,Normal,0,5
535450310,1846,143000,50,RL,78.0,10496,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,TA,CBlock,3,3,2,3,196.0,1,0.0,844.0,1040.0,GasA,Ex,Y,SBrkr,1168,678,0,0,0,2,0,3,1,TA,7,Typ,1,4,Attchd,1949,1,2,315.0,3,3,Y,0,0,0,0,0,0,0,2,None,0,1,2007,WD ,Normal,1,5
903201030,1143,138000,30,RL,55.0,7111,Pave,0,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1928,1983,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,Gd,BrkTil,3,3,1,2,406.0,4,273.0,329.0,1008.0,GasA,TA,Y,SBrkr,1143,0,0,0,0,1,0,2,1,TA,5,Typ,1,1,Detchd,1928,1,2,288.0,3,3,Y,265,0,0,0,0,0,0,4,None,0,7,2008,WD ,Normal,0,5
533236060,1586,170000,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,466.0,Gd,TA,PConc,4,3,1,6,612.0,1,0.0,348.0,960.0,GasA,Ex,Y,SBrkr,962,624,0,1,0,2,1,3,1,Gd,7,Typ,0,0,Detchd,1999,1,2,480.0,3,3,Y,169,0,0,0,0,0,0,0,None,0,12,2008,WD ,Normal,6,7
908102130,1664,100000,90,RL,75.0,9825,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1965,1965,Hip,CompShg,AsphShn,AsphShn,None,0.0,TA,TA,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,TA,N,SBrkr,1664,0,0,0,0,2,0,4,2,TA,8,Typ,0,0,NoGarage,0,0,0,0.0,0,0,Y,0,0,0,0,0,0,0,0,None,0,5,2010,WD ,Normal,1,4
905105070,1060,154000,20,RL,0.0,8246,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1968,2001,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,3,3,2,3,188.0,5,668.0,204.0,1060.0,GasA,Ex,Y,SBrkr,1060,0,0,1,0,1,0,3,1,Gd,6,Typ,1,3,Attchd,1968,1,2,270.0,3,3,Y,406,90,0,0,0,0,0,3,None,0,5,2010,WD ,Normal,5,2
533241030,1950,239000,60,FV,66.0,7399,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,1600.0,Gd,TA,PConc,4,3,1,4,649.0,1,0.0,326.0,975.0,GasA,Ex,Y,SBrkr,975,975,0,0,0,2,1,3,1,Gd,7,Typ,1,3,Detchd,1997,2,2,576.0,3,3,Y,0,10,0,0,198,0,0,0,None,0,6,2007,WD ,Normal,6,7
923228260,1092,90500,160,RM,21.0,1936,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,3,3,1,1,0.0,1,0.0,546.0,546.0,GasA,Gd,Y,SBrkr,546,546,0,0,0,1,1,3,1,TA,5,Typ,0,0,NoGarage,0,0,0,0.0,0,0,Y,0,0,0,0,0,0,0,0,None,0,6,2006,WD ,Normal,3,6
534204030,925,135000,20,RL,65.0,8125,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,2005,Hip,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,3,3,1,5,260.0,3,456.0,196.0,912.0,GasA,Ex,Y,SBrkr,925,0,0,1,0,1,0,3,1,TA,5,Typ,0,0,Detchd,1965,1,2,576.0,3,3,Y,233,0,0,0,0,0,0,0,None,0,7,2008,WD ,Normal,1,5
535477020,1839,155000,60,RL,70.0,7700,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,TA,TA,CBlock,3,3,1,1,0.0,1,0.0,756.0,756.0,GasA,TA,Y,SBrkr,1051,788,0,0,0,1,1,4,1,TA,7,Typ,1,3,Attchd,1966,1,2,442.0,3,3,Y,0,124,216,0,0,0,0,0,None,0,6,2010,WD ,Normal,1,5
907192130,1494,221000,20,RL,88.0,12803,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,99.0,Gd,TA,PConc,4,3,2,6,922.0,1,0.0,572.0,1494.0,GasA,Ex,Y,SBrkr,1494,0,0,1,0,2,0,3,1,Gd,6,Typ,1,3,Attchd,2002,2,2,530.0,3,3,Y,192,36,0,0,0,0,0,0,None,0,9,2008,WD ,Normal,1,3
534151120,2288,230000,60,RL,0.0,13774,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1977,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,283.0,TA,Gd,PConc,4,3,1,6,432.0,1,0.0,476.0,908.0,GasA,Ex,Y,SBrkr,1316,972,0,0,0,1,2,4,1,Gd,8,Typ,2,3,Attchd,1977,2,2,520.0,3,3,Y,321,72,0,0,156,0,0,0,None,0,11,2009,WD ,Normal,1,6
908102170,1196,144000,20,RL,60.0,10044,Pave,0,IR1,Low,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,4,3,3,5,1070.0,1,0.0,126.0,1196.0,GasA,TA,Y,SBrkr,1196,0,0,1,0,1,0,3,1,TA,6,Typ,0,0,Attchd,1968,2,2,336.0,3,3,Y,257,0,168,0,0,0,0,3,None,0,6,2010,WD ,Normal,1,4
907401050,1390,207000,20,RL,70.0,8810,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,6,1000.0,1,0.0,390.0,1390.0,GasA,Ex,Y,SBrkr,1390,0,0,1,0,2,0,3,1,Gd,7,Typ,0,0,Attchd,2003,2,2,545.0,3,3,Y,0,68,0,0,0,0,0,0,None,0,3,2006,WD ,Normal,1,3
902105060,1464,129000,70,RM,90.0,9900,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1910,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,3,3,1,1,0.0,1,0.0,504.0,504.0,GasA,Ex,Y,SBrkr,764,700,0,0,0,2,0,3,1,TA,7,Typ,0,0,NoGarage,0,0,0,0.0,0,0,N,0,0,176,0,0,0,0,0,None,0,3,2009,WD ,Normal,0,5
534431050,2461,197600,50,RL,68.0,9724,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,7,1952,2002,Gable,CompShg,MetalSd,MetalSd,BrkFace,265.0,Gd,TA,CBlock,3,3,1,2,670.0,1,0.0,470.0,1140.0,GasA,Gd,Y,SBrkr,1929,532,0,0,0,2,0,3,1,TA,7,Min2,2,4,Detchd,1952,1,2,400.0,3,3,Y,0,0,0,0,0,0,0,2,None,0,3,2010,WD ,Normal,1,5
528344060,1924,280000,60,RL,78.0,12011,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,Gd,TA,PConc,4,3,4,6,956.0,1,0.0,130.0,1086.0,GasA,Ex,Y,SBrkr,1086,838,0,1,0,2,1,3,1,Gd,7,Typ,1,3,Attchd,1998,2,2,592.0,3,3,Y,208,75,0,0,374,0,0,0,None,0,6,2006,WD ,Normal,6,7
909452114,1652,203135,80,RL,85.0,19645,Pave,0,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,SLvl,7,6,1994,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,TA,TA,PConc,4,3,1,6,343.0,1,0.0,80.0,423.0,GasA,Ex,Y,SBrkr,896,756,0,1,0,2,1,3,1,Gd,6,Typ,0,0,BuiltIn,1994,2,2,473.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,6,2010,WD ,Normal,5,2
909455040,1191,162500,120,RM,35.0,3907,Pave,0,IR1,HLS,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,4,3,4,6,76.0,1,0.0,1115.0,1191.0,GasA,Gd,Y,SBrkr,1191,0,0,0,0,2,0,2,1,Gd,5,Typ,1,3,Attchd,1989,1,2,531.0,3,3,Y,112,81,0,0,0,0,0,0,None,0,3,2010,WD ,Normal,5,2
534276190,1014,98000,20,RL,74.0,7785,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1014,0,0,0,0,1,0,2,1,TA,6,Typ,0,0,Attchd,1956,2,2,267.0,3,3,Y,0,0,40,0,200,0,0,2,None,0,3,2008,WD ,Normal,1,5
907253060,1865,235000,60,RL,0.0,10316,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,6,735.0,1,0.0,257.0,992.0,GasA,Ex,Y,SBrkr,992,873,0,1,0,2,1,3,1,Gd,7,Typ,1,3,Attchd,2000,2,2,839.0,3,3,Y,0,184,0,0,0,0,0,0,None,0,6,2008,WD ,Normal,1,3
902329090,1762,157000,70,RM,60.0,7200,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,2,3,1,1,0.0,1,0.0,596.0,596.0,GasA,Ex,Y,SBrkr,998,764,0,1,0,1,1,4,1,Gd,8,Typ,0,0,Detchd,1920,1,2,576.0,3,3,N,36,0,221,0,0,0,0,0,None,0,10,2006,WD ,Normal,0,5
527453160,1456,143000,160,RL,24.0,2308,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,4,3,1,5,286.0,2,294.0,275.0,855.0,GasA,Gd,Y,SBrkr,855,601,0,0,0,2,1,4,1,TA,7,Typ,0,0,Attchd,1975,2,2,460.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,5,2008,WD ,Normal,1,6
903233080,2009,150000,50,RM,52.0,6240,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,3,3,2,3,300.0,2,240.0,449.0,989.0,GasA,TA,Y,SBrkr,1245,764,0,0,0,2,0,4,1,TA,7,Min2,1,4,Detchd,1939,1,2,400.0,3,3,Y,0,20,0,0,0,0,0,3,None,0,1,2008,WD ,Normal,0,5
528292060,2322,225000,60,RL,41.0,12460,Pave,0,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,6,870.0,1,0.0,167.0,1037.0,GasA,Ex,Y,SBrkr,1037,1285,0,0,0,2,1,4,1,TA,8,Typ,1,3,BuiltIn,1999,3,2,400.0,3,3,Y,144,44,0,0,0,0,0,0,None,0,5,2008,WD ,Normal,5,10
909256120,954,119750,30,RL,50.0,6305,Pave,0,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,1938,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,2,2,1,1,0.0,1,0.0,920.0,920.0,GasA,Ex,Y,SBrkr,954,0,0,0,0,1,0,2,1,Fa,5,Typ,1,4,Basment,1938,1,2,240.0,2,3,Y,0,0,0,0,0,0,0,3,None,0,6,2007,WD ,Normal,5,2
906223220,2037,229000,80,RL,85.0,10541,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,4,1,0.0,1,0.0,672.0,672.0,GasA,Ex,Y,SBrkr,1302,735,0,0,0,2,1,3,1,Gd,8,Typ,1,3,Attchd,1996,3,2,472.0,3,3,Y,100,33,0,0,0,0,0,0,None,0,2,2008,WD ,Normal,5,2
535153150,1261,163000,20,RL,76.0,9120,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,3,3,1,5,662.0,1,0.0,599.0,1261.0,GasA,Ex,Y,SBrkr,1261,0,0,1,0,1,0,3,1,TA,6,Typ,1,3,Attchd,1958,2,2,433.0,3,3,Y,0,0,0,0,288,0,0,0,Shed,1400,11,2008,WD ,Normal,1,5
527163080,1187,160000,20,RL,0.0,9556,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,52.0,TA,TA,PConc,4,3,1,1,0.0,1,0.0,1168.0,1168.0,GasA,Gd,Y,SBrkr,1187,0,0,0,0,2,0,3,1,Gd,6,Typ,0,0,Attchd,1992,2,2,420.0,3,3,Y,0,21,0,0,0,0,0,0,None,0,8,2007,WD ,Normal,5,10
907414080,1476,173500,60,RL,64.0,8633,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,6,193.0,1,0.0,545.0,738.0,GasA,Ex,Y,SBrkr,738,738,0,1,0,2,1,3,1,Gd,7,Typ,0,0,Attchd,2005,3,2,540.0,3,3,Y,100,35,0,0,0,0,0,0,None,0,2,2009,WD ,Normal,1,3
527402090,1109,139000,80,RL,70.0,10500,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1971,2005,Gambrel,CompShg,MetalSd,AsphShn,BrkFace,82.0,TA,TA,CBlock,3,3,4,5,349.0,1,0.0,23.0,372.0,GasA,TA,Y,SBrkr,576,533,0,0,1,1,0,3,1,TA,5,Typ,0,0,BuiltIn,1971,1,2,288.0,3,3,Y,35,0,0,0,0,0,0,2,None,0,12,2007,WD ,Normal,1,5
535426260,1253,157000,20,RL,0.0,10920,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,MetalSd,MetalSd,BrkFace,212.0,TA,TA,CBlock,3,3,1,4,733.0,1,0.0,520.0,1253.0,GasA,TA,Y,SBrkr,1253,0,0,1,0,1,1,2,1,TA,5,Typ,1,2,Attchd,1960,2,2,352.0,3,3,Y,0,213,176,0,0,0,0,2,None,0,5,2008,WD ,Normal,1,5
528322020,2551,384500,60,RL,100.0,12191,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,515.0,Gd,TA,PConc,4,3,4,6,1181.0,1,0.0,598.0,1779.0,GasA,Ex,Y,SBrkr,1779,772,0,1,0,2,1,4,1,Gd,8,Typ,2,3,Attchd,1997,3,2,925.0,3,3,Y,76,61,0,0,0,0,0,0,None,0,6,2007,WD ,Normal,6,7
908152180,2233,141000,90,RL,0.0,9555,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,2Story,5,6,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1100,1133,0,0,0,2,1,5,2,TA,11,Typ,0,0,Attchd,1979,3,2,579.0,3,4,Y,0,0,0,0,0,0,0,0,None,0,2,2007,WD ,Normal,1,4
909131170,1482,140000,70,RH,0.0,12155,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,3,3,1,4,156.0,1,0.0,516.0,672.0,GasA,TA,N,SBrkr,810,672,0,0,0,2,0,4,1,Fa,7,Typ,0,0,Detchd,1925,1,2,400.0,3,3,P,0,0,254,0,0,0,0,0,None,0,3,2008,WD ,Normal,5,2
527146135,2687,270000,160,RL,68.0,13108,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,1994,1994,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,4,3,1,1,0.0,1,0.0,2062.0,2062.0,GasA,Ex,Y,SBrkr,2079,608,0,0,0,2,1,4,1,Gd,9,Typ,0,0,Attchd,1994,3,2,618.0,3,3,Y,168,12,0,0,0,0,0,0,None,0,12,2006,WD ,Normal,5,10
907255010,1358,220000,20,RL,0.0,11088,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,4,3,1,6,872.0,1,0.0,476.0,1348.0,GasA,Ex,Y,SBrkr,1358,0,0,1,0,1,1,1,1,Gd,5,Typ,1,3,Attchd,2002,1,2,418.0,3,3,Y,68,166,0,0,0,0,0,0,None,0,6,2006,WD ,Normal,1,3
