PID,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood
903232170,80500,76286.46626984434,4213.533730155657,1014 MARSTON AVE,BrkSide
533212050,165000,160753.84029248083,4246.159707519168,2623 STANGE RD,Somerst
528480180,261329,257068.21481626522,4260.785183734784,2625 CLAYTON DR,Somerst
535104120,187500,183218.53992943617,4281.4600705638295,510 LUTHER DR,NAmes
909475140,289000,284711.696527616,4288.3034723839955,2100 ASHMORE DR,Crawfor
907250020,230000,225695.4573640579,4304.542635942111,505 SMILEY AVE,CollgCr
535403210,135000,130690.19666865963,4309.803331340372,1604 CARROLL AVE,NAmes
531375040,159000,154671.80235606196,4328.197643938038,5425 KANSAS DR,SawyerW
905105200,137900,133528.96375243596,4371.036247564043,826 YUMA AVE,Sawyer
527454120,148500,144120.69641879702,4379.303581202985,1117 JOHNSON ST,NPkVill
908225170,91900,87507.12655547878,4392.873444521218,3319 TRIPP ST,Edwards
905377050,109900,105506.3364265005,4393.663573499507,4011 LINCOLN WAY,Edwards
907290070,178000,173604.18545485588,4395.814545144123,4626 WEBSTER ST,CollgCr
534202180,158000,153579.14600596705,4420.85399403295,1231 25TH ST,NAmes
902329090,157000,152559.68014711761,4440.319852882385,700 KELLOGG AVE,OldTown
907180040,204750,200307.0674126211,4442.932587378891,5322 THACKERAY DR,CollgCr
909428280,335000,330531.3920149001,4468.607985099894,2019 ASHMORE DR,Crawfor
526302110,124500,120012.43567525048,4487.564324749517,623 RIVER OAK DR,NAmes
528280180,226750,222239.96577857278,4510.034221427224,3820 WESTLAWN DR,Gilbert
527359030,159900,155386.12517225018,4513.874827749823,2826 MONROE DR,NWAmes
527451550,111750,107220.61614284661,4529.383857153385,1424 BRECKINRIDGE CT,BrDale
527453160,143000,138455.31412823542,4544.685871764581,1119 KENNEDY ST,NPkVill
527110130,161500,156938.19699498962,4561.803005010384,2040 WYNGATE DR,Gilbert
526352090,167000,162412.74171581698,4587.258284183015,3010 KELLOGG AVE,NAmes
914465020,251000,246405.65821218584,4594.341787814163,322 TOPAZ CT,Mitchel
527404030,143000,138405.45348119692,4594.546518803079,1212 JEFFERSON ST,NAmes
905104090,125000,120358.4246531725,4641.575346827507,1005 YUMA AVE,Sawyer
531452100,151000,146341.43963950186,4658.560360498144,1420 INDIANA AVE,SawyerW
904302020,80000,75323.5761070191,4676.423892980907,2818 OAKLAND ST,SWISU
532353120,120750,116056.50634502391,4693.49365497609,1306 WOODSTOCK AVE,Sawyer
535476110,145000,140273.2233449158,4726.776655084192,1603 MEADOWLANE AVE 1605,NAmes
535303050,140000,135268.55526683244,4731.444733167562,1803 WILSON AVE,NAmes
902109010,110000,105265.23233675235,4734.7676632476505,626 10TH ST,OldTown
535403040,115000,110258.91025356759,4741.089746432408,120 E O NEIL DR,NAmes
923276100,131000,126235.92394783109,4764.076052168908,719 GARDEN RD,Mitchel
907202140,128500,123732.31145681383,4767.688543186174,5015 EMERSON DR,CollgCr
907227030,133500,128684.19885217323,4815.801147826773,336 ROCKWELL AVE,CollgCr
533253210,206000,201163.81809292856,4836.181907071441,2854 TORREY PINES RD,Greens
528327010,405000,400156.5493328701,4843.450667129888,3124 ALMOND RD,NoRidge
905300020,144000,139151.98210482424,4848.017895175755,4410 PHOENIX ST,Sawyer
535152250,145000,140139.32995934715,4860.670040652854,2304 JENSEN AVE,NAmes
535152060,139000,134139.13136161683,4860.868638383166,2225 CLARK AVE,NAmes
535155110,139400,134536.03769815786,4863.962301842141,425 20TH ST,NAmes
909428190,224000,219118.43646912565,4881.563530874351,2114 GREENBRIAR CIR,Crawfor
907253110,230500,225617.79799568505,4882.202004314953,4812 HEMINGWAY DR,CollgCr
909451130,123900,119017.70854613215,4882.291453867845,1505 LITTLE BLUESTEM CT UNIT 116,Blueste
914478020,148000,143093.00648544845,4906.993514551548,3018 DIAMOND ST,Mitchel
923228230,88000,83075.32525595704,4924.674744042961,727 GARNET DR,MeadowV
906477110,155000,150048.4470442452,4951.5529557548,4804 WESTBEND DR,ClearCr
532376110,129000,124039.71750418388,4960.282495816122,3805 TORONTO ST,Sawyer
528294010,185000,180035.17877160918,4964.8212283908215,3838 HYDE AVE,Gilbert
531452180,194500,189534.11719590673,4965.882804093271,1528 INDIANA AVE,SawyerW
534275220,126500,121528.25307261785,4971.746927382148,2022 HUNZIKER DR,NAmes
903226150,119000,114027.2833325825,4972.716667417495,1218 CURTISS AVE,BrkSide
903425340,129000,124024.90216171695,4975.097838283051,722 RIDGEWOOD AVE,BrkSide
911104060,75000,69994.50566585959,5005.494334140414,317 WASHINGTON AVE,IDOTRR
907414030,185500,180492.27218226538,5007.727817734616,4908 WALLER ST,CollgCr
905200490,145000,139990.11584208472,5009.8841579152795,1210 GARFIELD CIR,Sawyer
527427230,184000,178984.83641118865,5015.163588811352,3409 POLARIS DR,NAmes
535301160,128600,123581.87794588562,5018.122054114385,1906 WILSON AVE,NAmes
528477080,254900,249878.04661683686,5021.953383163142,2505 KINGSTON DR,Somerst
535353040,145500,140443.18194751034,5056.81805248966,1335 WILSON AVE,NAmes
903427090,161000,155924.47071468344,5075.529285316559,713 8TH ST,OldTown
535375140,89900,84821.45318705971,5078.546812940287,1520 BURNETT AVE,OldTown
534400060,180500,175413.43348015487,5086.566519845132,1819 COOLIDGE DR,NAmes
527450030,113500,108405.93042554246,5094.069574457535,1463 TRUMAN PL,BrDale
907200170,132500,127404.85137167221,5095.148628327792,5107 SCHUBERT ST,CollgCr
535402230,147000,141881.31881397046,5118.681186029542,133 E O NEIL DR,NAmes
905480240,95000,89870.34886942753,5129.651130572471,3121 LINCOLN WAY,Edwards
535377100,86900,81758.31691277979,5141.683087220212,1502 DOUGLAS AVE,OldTown
905476170,86000,80843.50362574797,5156.496374252034,216 FRANKLIN AVE,Edwards
535153140,185000,179831.62321921904,5168.376780780964,2306 CLARK AVE,NAmes
527451060,106000,100826.54473462478,5173.455265375218,1450 TRUMAN PL,BrDale
533205060,260000,254807.93203217117,5192.067967828829,2838 BUCKINGHAM CT,Somerst
532353130,135000,129807.73598349022,5192.264016509784,1310 WOODSTOCK AVE,Sawyer
902102060,157500,152291.0204257444,5208.979574255587,1211 BURNETT AVE,OldTown
531451150,128000,122779.6389913334,5220.361008666601,1307 INDIANA AVE,SawyerW
527453150,120000,114763.88382445829,5236.116175541712,1117 KENNEDY ST,NPkVill
528228405,219990,214752.10395575268,5237.896044247318,2332 WESTWIND DR,Blmngtn
527107240,185000,179754.4822267015,5245.5177732984885,2035 WYNGATE DR,Gilbert
528228445,191000,185737.20946586426,5262.79053413574,2412 WESTWIND DR,Blmngtn
907200230,124000,118731.51876142723,5268.481238572771,5129 SCHUBERT ST,CollgCr
907252220,261500,256213.26698206743,5286.733017932565,4701 HEMINGWAY DR,CollgCr
527106140,195500,190212.20267840216,5287.797321597842,4008 BERKSHIRE AVE,Gilbert
923275140,112000,106710.13674239836,5289.863257601639,3803 MINNETONKA AVE,Mitchel
531451020,193000,187693.53804556502,5306.461954434984,1515 INDIANA AVE,SawyerW
532353030,144000,138685.79033416207,5314.2096658379305,1333 ARIZONA AVE,Sawyer
534204030,135000,129674.54920912773,5325.4507908722735,2509 MELROSE AVE,NAmes
528138020,259000,253672.3199975714,5327.680002428591,4112 HASTINGS AVE,NridgHt
528228455,180000,174619.10102860688,5380.898971393122,4106 BRICKMAN AVE,Blmngtn
535377090,144000,138581.40233978062,5418.597660219384,115 15TH ST,OldTown
534128100,162000,156568.93616243528,5431.063837564725,1607 PIERCE CIR,NWAmes
527302210,220000,214546.39903420402,5453.60096579598,3314 CLINTON CT,NWAmes
902135020,93000,87521.14584026353,5478.854159736467,212 10TH ST 210,OldTown
902328040,128000,122503.07602065233,5496.923979347674,719 KELLOGG AVE,OldTown
535126140,227000,221495.10836465174,5504.891635348264,2500 KELLOGG AVE,NAmes
916326010,228000,222488.95996349087,5511.040036509134,2610 TIMBERLAND RD,Timber
923228200,106500,100982.51541550759,5517.484584492413,717 MEADOW PL,MeadowV
903481100,82375,76852.24849788874,5522.751502111263,1017 N 2ND ST,IDOTRR
907187060,217000,211474.68626118262,5525.313738817378,5200 CERVANTES DR,CollgCr
527252080,334000,328473.31496953033,5526.685030469671,3811 HOOVER AVE,StoneBr
916455070,220000,214464.0487920785,5535.951207921491,2909 WHITE OAK DR,Timber
535151100,131000,125461.17296135449,5538.8270386455115,617 BARR DR,NAmes
531363050,143500,137959.78440537068,5540.215594629321,5426 KANSAS DR,SawyerW
532351050,128000,122453.10367618794,5546.896323812063,4127 TORONTO ST,Sawyer
905352140,230000,224446.13298633983,5553.867013660172,4107 TRAIL RIDGE CIR,ClearCr
534125210,146500,140933.54659029134,5566.453409708658,1819 24TH ST,NWAmes
907202010,158000,152429.09861537223,5570.901384627767,410 THACKERAY AVE,CollgCr
903233050,137500,131911.29084401275,5588.70915598725,1111 HARDING AVE,BrkSide
903401030,162500,156902.42424350046,5597.575756499544,701 RIDGEWOOD AVE,BrkSide
528344040,340000,334390.8080955624,5609.191904437612,3028 BAYBERRY RD,NoRidge
902105110,132000,126389.6046695094,5610.395330490603,1112 CLARK AVE,OldTown
906420020,220000,214382.55891909084,5617.441080909164,923 VERMONT CIR,SawyerW
907200250,160000,154379.03118294422,5620.968817055778,206 SANDBURG CT,CollgCr
910200060,145400,139761.86256594025,5638.137434059754,113 S RUSSELL AVE,IDOTRR
906475050,180000,174355.1685805819,5644.8314194181,228 PARKRIDGE CIR,ClearCr
531450040,175900,170246.34024505393,5653.659754946071,1309 KENTUCKY AVE,SawyerW
534430080,142125,136465.46772864065,5659.532271359349,914 MURRAY DR,NAmes
533213010,222000,216332.58566193073,5667.414338069269,2805 BRISTOL DR,Somerst
527453130,149900,144229.1972799975,5670.80272000251,1113 KENNEDY ST,NPkVill
527451640,118000,112322.85842450369,5677.141575496309,1461 BRECKINRIDGE CT,BrDale
914476010,171500,165814.67973760728,5685.320262392721,622 CRYSTAL ST,Mitchel
903201020,149000,143312.52320321053,5687.476796789473,1224 ORCHARD DR,BrkSide
903429010,127500,121796.71564707132,5703.2843529286765,712 8TH ST,OldTown
908226130,80000,74257.9306552093,5742.069344790696,3223 LETTIE ST,Edwards
528439030,232000,226255.26443158742,5744.73556841258,2613 YORKSHIRE ST,Somerst
903481120,135000,129252.3481200141,5747.651879985904,1027 N 2ND ST,IDOTRR
903455030,120000,114243.35355237835,5756.64644762165,1118 N 3RD ST,IDOTRR
527327050,195000,189223.8720553681,5776.1279446319095,3323 BUCHANAN CT,NWAmes
905402090,177000,171208.25439136365,5791.745608636353,423 OLIVER AVE,Edwards
907192120,226000,220181.06642071326,5818.933579286735,5421 CLEMENS BLVD,CollgCr
909277090,155000,149153.13812860756,5846.861871392437,2007 KILDEE ST,Crawfor
902327070,160000,154144.4813851837,5855.518614816305,803 DUFF AVE,OldTown
909256120,119750,113881.33063474293,5868.669365257068,715 LYNN AVE,Crawfor
534251280,173000,167127.43909472597,5872.560905274033,2117 NORTHWESTERN AVE,NWAmes
909250030,100000,94107.85721314789,5892.142786852113,2326 KNAPP ST,SWISU
905325030,260000,254085.44734065718,5914.552659342822,3721 WOODLAND ST,ClearCr
528315070,286000,280018.4400495982,5981.559950401774,3136 BAYBERRY RD,NoRidge
905451300,121500,115504.54718865677,5995.452811343232,3642 STORY ST,Edwards
907194010,230000,223997.09778955282,6002.902210447181,723 WILDER BLVD,CollgCr
535105110,158500,152492.6528845317,6007.347115468292,2511 KELLOGG AVE,NAmes
527451180,96000,89963.81033294028,6036.18966705972,1315 BARKLEY CT,BrDale
535453100,138000,131942.93626416367,6057.063735836331,1411 GLENDALE AVE,NAmes
528363070,321000,314932.1073559179,6067.89264408208,3202 ASPEN RD,NoRidge
534129230,165150,159060.60305268108,6089.396947318921,2705 HOOVER AVE,NWAmes
902100010,103000,96882.48252647596,6117.517473524043,626 13TH ST,OldTown
528228580,246578,240431.82229840712,6146.177701592882,2420 LAKESIDE DR,Blmngtn
535101120,124000,117838.30607144305,6161.693928556953,2718 LUTHER DR,NAmes
907227080,123000,116828.60641768214,6171.393582317862,306 ROCKWELL AVE,CollgCr
532376160,138500,132320.62590957384,6179.374090426165,3905 TORONTO ST,Sawyer
528120110,275500,269310.90388002445,6189.096119975555,3011 BECKLEY ST,NridgHt
907185050,200000,193771.37046484684,6228.629535153159,5224 THACKERAY DR,CollgCr
528218060,170440,164209.5170817792,6230.482918220805,4221 CRESTMOOR AVE,Gilbert
908204160,82500,76238.73022777562,6261.269772224376,238 VILLAGE DR 240,Edwards
535151040,150000,143725.65735479948,6274.342645200522,2203 JENSEN AVE,NAmes
914476330,210000,203725.23734944692,6274.762650553079,3009 TURQUOISE CIR,Mitchel
527405160,120500,114221.93771991727,6278.062280082726,1122 WHEELER ST,NAmes
527105050,187500,181192.16688213177,6307.833117868227,3913 BERKSHIRE AVE,Gilbert
902401030,152000,145690.15524202876,6309.844757971237,723 CARROLL AVE,OldTown
923276030,149900,143536.0953591785,6363.904640821507,615 GARDEN RD,Mitchel
905475500,84000,77631.68602437088,6368.31397562912,306 COLORADO CIR,Edwards
534201130,135500,129123.90968218641,6376.090317813592,2507 TYLER AVE,NAmes
527164060,178000,171588.17519503785,6411.824804962147,3801 COLUMBINE AVE,Gilbert
907201060,149900,143487.48365567243,6412.516344327567,5124 SCHUBERT ST,CollgCr
535455090,127500,121080.51317711675,6419.486822883249,1312 CARROLL AVE,NAmes
535477180,125500,119080.14211458771,6419.85788541229,1308 MEADOWLANE AVE,NAmes
906392130,173000,166566.998797943,6433.001202056999,119 HARTFORD DR,CollgCr
527182040,170000,163563.10597063313,6436.894029366871,3908 FLETCHER BLVD,StoneBr
903233030,132500,126062.2522062235,6437.747793776507,1123 HARDING AVE,BrkSide
908225370,98000,91525.4530131627,6474.546986837304,126 S FRANKLIN AVE,Edwards
533221060,177000,170507.55691885191,6492.443081148085,2717 HAMPTON ST,Somerst
534276190,98000,91497.97452593425,6502.025474065755,2021 FERNDALE AVE,NAmes
909250220,135000,128493.60360854464,6506.396391455361,418 STANTON AVE,SWISU
907253060,235000,228488.31163934854,6511.68836065146,4916 HEMINGWAY DR,CollgCr
906385020,187000,180477.9032878839,6522.096712116094,5513 DURANT ST,CollgCr
527455100,144000,137435.70846099503,6564.291539004975,1108 JOHNSON ST,NPkVill
923225080,124000,117410.50764781667,6589.492352183326,3334 SOUTHDALE DR,MeadowV
527453060,148500,141878.93061047065,6621.069389529352,1017 KENNEDY ST,NPkVill
528456230,210400,203771.0177464459,6628.9822535541025,2841 ASPEN RD,Somerst
534176140,158500,151866.31504082005,6633.684959179955,2102 HAYES AVE,NWAmes
907196050,223500,216859.84832465884,6640.151675341156,718 WILDER BLVD,CollgCr
533208090,190000,183328.2882525658,6671.711747434194,2732 NORTHRIDGE LN,Somerst
527404100,119500,112790.04688761919,6709.953112380812,3215 GARNER AVE,NAmes
902427140,104500,97787.18988399874,6712.810116001259,429 E 6TH ST,OldTown
914467050,213000,206278.88400941607,6721.11599058393,607 CRYSTAL ST,Mitchel
528482030,265000,258245.53878309537,6754.46121690463,2416 KINGSTON DR,Somerst
905401045,241500,234719.4924585288,6780.50754147119,516 OLIVER CIR,ClearCr
906476030,200000,193214.8135831033,6785.1864168967,317 NORTH DAKOTA AVE,ClearCr
528235120,193000,186200.8196976834,6799.180302316614,3834 WELBECK DR,Gilbert
531475220,160000,153199.04400557536,6800.955994424643,1404 IDAHO AVE,SawyerW
527190220,275000,268191.13170664763,6808.868293352367,1601 WOODHAVEN CIR,StoneBr
527131030,278000,271154.12532001664,6845.874679983361,4239 STONE BROOKE RD,StoneBr
908188130,130000,123147.8372180303,6852.162781969702,3830 MARIGOLD DR,Edwards
535450160,92900,86039.44270175646,6860.557298243541,1401 CARROLL AVE 1403,NAmes
909256020,112000,105111.78061837098,6888.219381629024,2342 STORM ST,SWISU
535175050,155000,148111.51699592726,6888.483004072739,2315 DUFF AVE,NAmes
907201280,134900,128003.86303455495,6896.136965445054,407 THACKERAY AVE,CollgCr
535456070,150000,143080.3102839553,6919.689716044697,1308 STAFFORD AVE,NAmes
532378070,137000,130076.91287013402,6923.087129865977,3828 WINDSOR CT,Sawyer
905201020,144900,137976.72755871224,6923.272441287758,3412 ONTARIO ST,Sawyer
528431070,257500,250566.7927493091,6933.207250690903,2523 DALTON ST,Somerst
903425280,153575,146638.96029204343,6936.039707956574,622 RIDGEWOOD AVE,BrkSide
535325280,130000,123049.77963653018,6950.2203634698235,1617 DOUGLAS AVE,NAmes
908186060,145000,138041.30090722023,6958.699092779774,3833 MARIGOLD DR,Edwards
906201200,301000,294029.1467173036,6970.853282696393,1018 OKLAHOMA DR,SawyerW
910205120,110000,103026.03904935745,6973.960950642548,212 S HAZEL AVE,IDOTRR
535354200,146000,139000.18378389682,6999.81621610318,1318 WILSON AVE,NAmes
902107050,140000,132992.8347542858,7007.16524571419,511 10TH ST 513,OldTown
907252060,254750,247713.4883613774,7036.511638622585,4923 HEMINGWAY DR,CollgCr
908188140,137500,130448.49977408526,7051.500225914744,3826 MARIGOLD DR,Edwards
908275300,144500,137439.02555908772,7060.9744409122795,3330 MORNINGSIDE ST,Edwards
905107310,149900,142834.08410798784,7065.915892012155,3903 ARKANSAS DR,Sawyer
909250200,149000,141932.17315302294,7067.8268469770555,428 STANTON AVE,SWISU
903225150,87000,79930.95828719802,7069.041712801976,1226 NORTHWESTERN AVE,BrkSide
923225150,115000,107908.43727330996,7091.562726690041,3418 SOUTHDALE DR,MeadowV
902111010,111500,104395.38373407087,7104.616265929129,412 10TH ST,OldTown
906202040,180000,172877.72212534,7122.277874660009,1118 OKLAHOMA DR,SawyerW
905301050,302000,294869.2446724917,7130.755327508319,4200 ARIZONA CIR,ClearCr
923426010,137500,130368.56517404443,7131.43482595557,602 KEN MARIL RD,Mitchel
907262020,200000,192862.41657660238,7137.58342339762,5007 KEATS ST,CollgCr
914465055,240000,232851.6364975723,7148.363502427703,304 TOPAZ CT,Mitchel
923225200,129500,122349.51652961518,7150.483470384817,3448 SOUTHDALE DR,MeadowV
535477060,155000,147834.1982947233,7165.80170527671,1512 MEADOWLANE AVE,NAmes
534453080,112000,104830.63456133753,7169.365438662469,1430 RIDGEWOOD AVE,BrkSide
535153070,148000,140827.4503322622,7172.549667737796,2209 BURNETT AVE,NAmes
903475060,122000,114814.09331339679,7185.906686603208,519 NORTHWESTERN AVE 521,OldTown
903401050,145000,137812.91968771062,7187.080312289385,621 RIDGEWOOD AVE,BrkSide
528112150,250000,242797.43783639115,7202.562163608847,3125 WESTON DR,NridgHt
909425180,217500,210296.94938130508,7203.050618694921,1036 ASH AVE,Crawfor
534252110,139900,132675.702294108,7224.297705892008,2115 HUNZIKER DR,NAmes
907290250,145000,137759.95275526395,7240.047244736052,4717 TWAIN ST,CollgCr
903236130,200000,192759.23392044788,7240.766079552122,711 9TH ST,OldTown
535478040,130000,122747.03875064332,7252.961249356682,608 E 14TH ST,NAmes
528218020,176000,168732.95726835408,7267.0427316459245,4309 CRESTMOOR AVE,Gilbert
532354060,132000,124720.3715631907,7279.628436809304,4112 TORONTO ST,Sawyer
528253010,207500,200180.6388942503,7319.361105749704,2839 ROXBORO DR,NridgHt
531376050,184900,177568.64455216384,7331.355447836162,1508 CALIFORNIA AVE,SawyerW
906382020,217000,209629.7679797813,7370.232020218711,408 HARTFORD DR,CollgCr
907265010,211000,203617.35888560954,7382.641114390455,4920 CLEMENS BLVD,CollgCr
