PID,Latitude,Longitude,GrLivArea,school_quality,nb_income,nb_appreciation,crime_rate,YearBuilt,FullBath,HalfBath,BedroomAbvGr,YearRemodAdd,OverallQual,OverallCond,LotArea,X1stFlrSF,X2ndFlrSF,TotalBsmtSF,KitchenQual,GarageQual,BsmtQual,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood,Value
907290170,42.01628393398656,-93.6812110617612,848,3,7,9,1,2003,1,0,1,2003,6,5,4435,848,-,848,4,3,4,143750,202564.21586087006,-58814.215860870056,4625 TWAIN ST,CollgCr,undervalued
905225090,42.03266336780784,-93.66229552840989,2071,4,6,8,0,1956,1,1,4,1956,5,5,15584,2071,-,825,3,3,3,165000,223843.96849658946,-58843.968496589456,3309 ROSS RD,ClearCr,undervalued
909177120,42.01705749125654,-93.65159811836796,1424,2,3,7,5,1921,2,0,2,1950,7,8,7290,1424,-,1228,3,3,3,168000,226862.45050708245,-58862.45050708245,538 HAYWARD AVE,SWISU,undervalued
905403150,42.027463,-93.665763,1094,4,7,6,1,1953,1,0,3,1953,6,5,10452,1094,-,1094,3,3,3,155000,213872.64583794927,-58872.64583794927,430 OLIVER AVE,Edwards,undervalued
532353050,42.03528206398965,-93.67594483454232,912,2,5,5,5,1962,1,0,2,1962,5,6,12968,912,-,912,3,3,3,144000,202926.5042915117,-58926.504291511694,1323 ARIZONA AVE,Sawyer,undervalued
903226060,42.03347295918367,-93.62370485714285,1672,5,6,5,0,1940,1,1,3,1989,6,7,6000,1014,658,981,4,3,3,164900,223968.06296173207,-59068.06296173207,1209 MARSTON AVE,BrkSide,undervalued
534427140,42.041287123174314,-93.62325760777752,1327,5,2,4,1,1959,1,0,3,2002,5,6,7388,1327,-,1063,4,3,3,150750,209830.44218986479,-59080.442189864785,1922 ROOSEVELT AVE,NAmes,undervalued
535403280,42.039218,-93.609681,1306,5,2,4,1,1957,1,0,2,2000,5,7,8712,1306,-,992,3,3,3,153000,212109.62739372894,-59109.62739372894,1640 CARROLL AVE,NAmes,undervalued
535425050,42.041862034018195,-93.60623886575021,1472,5,2,4,1,1959,2,0,2,1959,7,5,11650,1472,-,0,4,3,-,157500,216629.58861301915,-59129.58861301915,432 E 20TH ST,NAmes,undervalued
907425035,42.016115443957176,-93.68156368298719,848,3,7,9,1,2004,1,0,1,2004,6,5,4438,848,-,848,4,3,4,144500,203661.32251608087,-59161.322516080865,4634 TWAIN ST,CollgCr,undervalued
905104110,42.03130020342695,-93.67761417500942,992,2,5,5,5,1967,1,0,3,2005,5,7,10265,992,-,992,4,3,3,145000,204204.118975572,-59204.118975572,925 YUMA AVE,Sawyer,undervalued
534428020,42.041105164779786,-93.62170398723747,1100,5,2,4,1,1960,1,0,3,1960,4,5,12493,1100,-,1100,3,3,3,141000,200232.5105931924,-59232.51059319239,812 HUNZIKER DR,NAmes,undervalued
535457070,42.034796285714286,-93.60670585714286,1150,5,2,4,1,1961,1,0,3,1961,5,4,7000,1150,-,1150,3,3,3,146000,205297.32577165533,-59297.325771655334,1314 MAXWELL AVE,NAmes,undervalued
533236050,42.04715891357376,-93.64181224655658,1739,7,5,9,6,1999,2,1,3,2000,8,5,2645,983,756,970,4,3,4,172500,231848.44213624796,-59348.44213624796,2510 BRISTOL DR,Somerst,undervalued
905201020,42.0344073877551,-93.6639116734694,960,2,5,5,5,1963,1,0,3,2003,5,8,9239,960,-,960,4,3,3,144900,204277.37410584436,-59377.374105844356,3412 ONTARIO ST,Sawyer,undervalued
534429130,42.04013450915821,-93.62208412387304,1248,5,2,4,1,1960,1,0,3,1960,5,7,10800,1248,-,1248,3,3,3,151500,210929.3357266588,-59429.335726658814,808 NARLAND DR,NAmes,undervalued
527455280,42.04856553884273,-93.62659424143224,1120,5,2,4,1,1966,1,0,3,2004,5,7,10710,1120,-,864,3,3,3,148800,208252.75451057425,-59452.75451057425,2810 NORTHWESTERN AVE,NAmes,undervalued
907290240,42.016272436436154,-93.6821187933657,848,3,7,9,1,2004,1,0,1,2004,6,5,4426,848,-,848,4,3,4,143000,202459.5763657113,-59459.57636571131,4715 TWAIN ST,CollgCr,undervalued
902102060,42.033478448979594,-93.61561708163265,1539,5,6,5,0,1904,2,0,3,2002,5,8,10440,958,581,650,4,4,3,157500,216961.07401418465,-59461.07401418465,1211 BURNETT AVE,OldTown,undervalued
528290190,42.05783812776285,-93.64159003108827,1430,10,5,6,5,1999,2,1,3,2000,7,5,7750,774,656,384,3,3,4,156000,215566.57908971727,-59566.57908971727,2408 WELBECK DR,Gilbert,undervalued
535151040,42.0468724,-93.6187115,1144,5,2,4,1,1956,1,0,3,1956,5,7,8760,1144,-,1169,3,3,3,150000,209634.74965654052,-59634.749656540516,2203 JENSEN AVE,NAmes,undervalued
527375210,42.052365,-93.630417,1193,6,6,2,1,1975,2,0,3,1975,7,5,11050,1193,-,1176,3,3,3,158000,217655.97431648264,-59655.974316482636,1500 TRUMAN DR,NWAmes,undervalued
902201140,42.039218,-93.609681,1122,5,6,5,0,1948,1,0,2,2005,5,7,12000,1122,-,924,4,3,3,147000,206665.02242448574,-59665.02242448574,1226 CARROLL AVE,OldTown,undervalued
533212100,42.04749027140474,-93.64492734127276,1200,7,5,9,6,2005,2,1,2,2005,7,5,3180,520,600,600,4,3,4,151000,210739.12864059658,-59739.12864059658,2611 STANGE RD,Somerst,undervalued
923276180,41.988449381188026,-93.60331614523712,816,6,6,3,3,1983,1,0,2,1983,5,7,11625,816,-,816,3,3,4,139000,198749.08940429575,-59749.08940429575,636 GARDEN RD,Mitchel,undervalued
534476150,42.0348524769652,-93.623741,1644,5,2,4,1,1953,1,0,3,1953,6,5,9600,1644,-,1416,3,3,3,167000,226771.6708771013,-59771.67087710131,1315 MARSTON AVE,NAmes,undervalued
531452100,42.035628790773586,-93.68623349496264,1217,2,5,5,5,1991,2,0,2,1991,6,5,7175,1217,-,1217,4,3,4,151000,210843.34565232176,-59843.34565232176,1420 INDIANA AVE,SawyerW,undervalued
535353050,42.0382469,-93.6185178,1647,5,2,4,1,1953,1,0,3,1953,4,6,9532,1647,-,1105,3,3,3,153000,212845.63250996807,-59845.63250996807,1325 WILSON AVE,NAmes,undervalued
531475220,42.035663809096576,-93.68392168757799,1882,2,5,5,5,1981,2,0,4,1981,6,7,8250,964,918,0,3,3,-,160000,219903.15541962933,-59903.15541962933,1404 IDAHO AVE,SawyerW,undervalued
531452210,42.03750462746446,-93.68681027295912,1320,2,5,5,5,1994,2,1,3,1994,6,5,9019,636,684,636,4,3,4,150000,209963.56924174965,-59963.56924174965,5007 KANSAS DR,SawyerW,undervalued
535476110,42.03797473457034,-93.6039140588975,941,5,2,4,1,1978,1,0,2,1978,5,7,8604,941,-,941,4,3,4,145000,205057.94540669816,-60057.945406698156,1603 MEADOWLANE AVE 1605,NAmes,undervalued
535325450,42.0456477,-93.6165081,884,5,2,4,1,1951,1,0,2,1991,5,6,15428,884,-,884,3,3,3,142000,202141.2119318946,-60141.21193189459,1626 BURNETT AVE,NAmes,undervalued
923230120,41.99123401860321,-93.60243061324627,796,6,6,3,3,1971,1,0,2,1971,5,7,6723,796,-,796,3,-,4,138000,198265.3866254288,-60265.3866254288,704 GARNET DR,Mitchel,undervalued
534400290,42.03835418428905,-93.62832041301807,1313,5,2,4,1,1961,1,1,3,1995,5,6,9350,1313,-,1313,4,3,3,153000,213284.9415010561,-60284.941501056106,1413 16TH ST,NAmes,undervalued
535175050,42.04484298006625,-93.61406195922254,1215,5,2,4,1,1958,1,0,3,1998,6,7,12400,1215,-,1215,3,3,3,155000,215352.6576527545,-60352.65765275451,2315 DUFF AVE,NAmes,undervalued
533212010,42.04761859498138,-93.64492645168124,1200,7,5,9,6,2004,2,1,2,2005,7,5,3182,600,600,600,4,3,4,151000,211357.16334859037,-60357.16334859037,2631 STANGE RD,Somerst,undervalued
527357110,42.05037325787849,-93.63712515829857,1308,6,6,2,1,1969,1,1,3,1969,5,6,9743,720,588,720,3,3,3,146900,207297.30158430012,-60397.30158430012,2918 EISENHOWER AVE,NWAmes,undervalued
532353180,42.03514258197271,-93.67698065927453,1212,2,5,5,5,1977,1,0,3,1995,6,7,8471,1212,-,506,3,3,4,151000,211420.55091602996,-60420.550916029955,1330 WOODSTOCK AVE,Sawyer,undervalued
531363030,42.03772392063905,-93.69148692644863,1141,2,5,5,5,2006,1,1,3,2006,7,5,7500,1141,-,1141,4,3,4,152000,212454.79404027946,-60454.79404027946,5416 KANSAS DR,SawyerW,undervalued
535457090,42.034909673469386,-93.60670402040816,1175,5,2,4,1,1960,1,1,3,1960,5,6,7635,1175,-,1175,3,3,3,148000,208461.5075565423,-60461.50755654229,1326 MAXWELL AVE,NAmes,undervalued
903450060,42.025347592629515,-93.62848650130395,1818,6,6,3,0,1931,1,1,4,1950,7,4,7758,1226,592,1040,3,3,3,169500,230152.97685527088,-60652.976855270885,303 N RUSSELL AVE,IDOTRR,undervalued
534201300,42.04573429879347,-93.62670637526621,898,5,2,4,1,1968,1,0,3,1968,5,6,8400,898,-,833,3,3,4,140000,200740.01573342807,-60740.01573342807,1249 24TH ST,NAmes,undervalued
535154130,42.044181855022174,-93.61640146857191,988,5,2,4,1,1959,2,0,3,1998,6,8,9240,988,-,988,4,3,3,149500,210347.45876164752,-60847.45876164752,2220 BURNETT AVE,NAmes,undervalued
907126050,42.021169363960766,-93.69231014980758,990,3,7,9,1,1994,1,0,3,1994,5,7,9757,990,-,990,3,3,3,143000,203864.36373418078,-60864.36373418078,5428 NORRIS ST,CollgCr,undervalued
534426040,42.04110597278998,-93.62338267151682,1053,5,2,4,1,1959,1,1,3,2006,5,7,10007,1053,-,1053,4,3,3,145500,206438.7125800387,-60938.7125800387,1909 ROOSEVELT AVE,NAmes,undervalued
907201220,42.020059778607575,-93.68718591763705,907,3,7,9,1,1978,1,0,3,1978,5,5,16269,907,-,907,3,3,4,140000,200960.53632836457,-60960.53632836457,5140 EMERSON DR,CollgCr,undervalued
532354160,42.034622285714285,-93.67426804081633,864,2,5,5,5,1961,1,0,3,1961,5,6,8499,864,-,864,3,3,3,141000,201981.97235718972,-60981.97235718972,4133 ONTARIO ST,Sawyer,undervalued
903426200,42.02888042529264,-93.62202728322204,1560,5,6,5,0,1912,1,1,3,2009,6,8,12900,780,780,780,4,-,3,159900,220901.3800852146,-61001.380085214594,815 8TH ST,OldTown,undervalued
909131125,42.020287720123164,-93.64859801749694,1928,2,3,7,5,1916,2,0,5,1995,5,8,7082,948,980,686,3,-,3,160000,221019.16197435197,-61019.16197435197,301 STANTON AVE,SWISU,undervalued
533223050,42.04644281340748,-93.64544654019153,1102,7,5,9,6,2004,2,1,2,2004,7,5,5105,551,551,551,4,3,4,148800,209859.40831221786,-61059.408312217856,2504 EATON AVE,Somerst,undervalued
908186090,42.01896050792869,-93.66914556457004,1072,4,7,6,1,2005,1,0,2,2006,6,5,3675,1072,-,547,3,3,4,142500,203614.83794437852,-61114.83794437852,3821 MARIGOLD DR,Edwards,undervalued
535180020,42.04288865097901,-93.61364245694682,1124,5,2,4,1,1956,1,0,3,1994,6,6,10152,1124,-,1124,3,3,3,153000,214167.07442222274,-61167.07442222274,306 21ST ST,NAmes,undervalued
914478020,41.995395004168074,-93.60100359767598,918,6,6,3,3,1975,1,0,3,1975,7,6,8750,918,-,852,3,3,3,148000,209167.36193443852,-61167.36193443852,3018 DIAMOND ST,Mitchel,undervalued
535353040,42.0382469,-93.6185178,1031,5,2,4,1,1952,1,0,2,2005,5,8,7626,1031,-,1031,4,3,3,145500,206763.75271251102,-61263.75271251102,1335 WILSON AVE,NAmes,undervalued
531375050,42.03788941578877,-93.69147201386849,1175,2,5,5,5,2005,1,0,3,2006,6,5,13072,1175,-,1175,4,-,4,146000,207375.92517587682,-61375.92517587682,5419 KANSAS DR,SawyerW,undervalued
905402110,42.02654033333333,-93.66647533333332,1350,4,7,6,1,1954,1,1,3,1954,4,5,9375,1350,-,967,3,3,3,146000,207425.00224299016,-61425.00224299016,3603 WOODLAND ST,Edwards,undervalued
535350030,42.038242857142855,-93.61898336734694,1086,5,2,4,1,1954,1,0,3,2003,5,7,10200,1086,-,1086,3,3,3,144900,206366.29253817146,-61466.29253817146,618 16TH ST,NAmes,undervalued
534277070,42.044865,-93.621618,952,5,2,4,1,1956,1,0,2,1956,4,7,8475,952,-,952,3,3,3,135750,197238.9529723085,-61488.9529723085,2119 FURMAN DR,NAmes,undervalued
535105100,42.04690161396658,-93.61572103026556,1394,5,2,4,1,1963,1,1,3,1963,6,5,9500,1394,-,1394,3,3,4,159000,220502.24165701363,-61502.24165701363,2519 KELLOGG AVE,NAmes,undervalued
533212120,42.04746460668941,-93.64492751919107,1223,7,5,9,6,2005,2,1,2,2005,7,5,2544,520,623,600,4,3,4,149900,211413.8201712311,-61513.82017123111,2607 STANGE RD,Somerst,undervalued
906225210,42.03075197899311,-93.679967,996,2,5,5,5,1992,1,0,2,1992,6,6,9069,996,-,936,4,3,4,147000,208531.53396970397,-61531.533969703974,913 DELAWARE AVE,SawyerW,undervalued
910205130,42.02139873643378,-93.62665305219953,1558,6,6,3,0,1950,1,1,4,1950,5,5,13710,910,648,910,3,3,3,152000,213541.43849013315,-61541.43849013315,210 S HAZEL AVE,IDOTRR,undervalued
527402060,42.05539722222222,-93.62808022222222,1054,5,2,4,1,1969,1,1,3,1969,6,8,9750,1054,-,1054,3,3,4,151000,212606.75819143074,-61606.75819143074,1323 JEFFERSON ST,NAmes,undervalued
535450180,42.03578971428571,-93.61032328571429,1192,5,2,4,1,1949,1,1,4,1950,4,4,10800,720,472,720,3,-,3,135000,196619.68039630426,-61619.68039630426,115 E 14TH ST,NAmes,undervalued
535376060,42.0372426122449,-93.61242581632654,1352,5,6,5,0,1939,2,0,4,2006,5,7,10800,676,676,676,4,3,3,149000,210641.22153223158,-61641.221532231575,1511 DOUGLAS AVE,OldTown,undervalued
903228040,42.033556530612245,-93.62156963265306,1497,5,6,5,0,1937,2,0,3,2000,6,7,6000,825,672,825,3,3,3,157000,218647.2204142198,-61647.2204142198,1217 HARDING AVE,BrkSide,undervalued
527328050,42.05645099500372,-93.63156375802194,1177,6,6,2,1,1984,2,0,3,1984,6,6,11850,1177,-,1153,4,3,4,151500,213151.68439466984,-61651.684394669835,1606 TOP O HOLLOW RD,NWAmes,undervalued
905106170,42.0305902153294,-93.6764470591615,864,2,5,5,5,1968,1,0,2,1968,5,5,7832,864,-,864,3,3,3,137250,198943.90168718598,-61693.90168718598,902 ARIZONA AVE,Sawyer,undervalued
535305120,42.038475686868686,-93.61703526262626,1575,5,2,4,1,1951,1,1,2,1951,6,6,10170,1575,-,216,4,3,3,155000,216704.87782183298,-61704.87782183298,1604 CLARK AVE,NAmes,undervalued
534478230,42.03619649733313,-93.62245830908866,1113,5,2,4,1,1950,1,0,3,2007,5,7,9600,1113,-,1113,4,3,3,147000,208739.63874569762,-61739.63874569762,1428 ROOSEVELT AVE,NAmes,undervalued
535181030,42.04283703436526,-93.61097251718263,1657,5,2,4,1,1970,2,0,3,1970,6,3,12155,1657,-,1657,3,3,4,163500,225286.0427100837,-61786.04271008371,2041 DUFF AVE,NAmes,undervalued
535154080,42.043940677332905,-93.61504249801379,1442,5,2,4,1,1958,1,1,4,1958,6,6,9750,1442,-,1442,3,3,3,157900,219698.93011951246,-61798.93011951246,327 22ND ST,NAmes,undervalued
905451330,42.024134,-93.667341,1509,4,7,6,1,1956,1,0,3,1956,5,6,9571,1509,-,1509,4,3,3,159900,221766.8073776288,-61866.80737762881,3626 STORY ST,Edwards,undervalued
531451110,42.035488934679215,-93.68645464146189,923,2,5,5,5,1980,2,0,2,1980,6,5,8012,923,-,923,3,3,4,143000,204916.32384517693,-61916.32384517693,1405 INDIANA AVE,SawyerW,undervalued
534403370,42.04097965601346,-93.62684278990056,1445,5,2,4,1,1964,1,1,3,1964,6,6,12095,1445,-,1127,3,3,3,158000,219931.58831148825,-61931.588311488245,1902 BEL AIR CIR,NAmes,undervalued
532377050,42.035684591836734,-93.67249157142857,1040,2,5,5,5,1968,1,1,3,1968,5,7,7476,1040,-,1040,3,3,3,145000,206937.88714533125,-61937.887145331246,4004 TORONTO ST,Sawyer,undervalued
907202160,42.019772918089224,-93.68532405231228,1026,3,7,9,1,1978,1,0,3,1978,6,6,10970,1026,-,940,3,3,4,147000,208974.9218055681,-61974.9218055681,5027 EMERSON DR,CollgCr,undervalued
923203100,41.99304420509126,-93.60816408565162,1337,6,6,3,3,1998,2,0,2,1998,6,5,4500,1337,-,1237,3,3,5,153500,215533.88029485577,-62033.88029485577,3320 EMERALD DR,Mitchel,undervalued
535301170,42.0382469,-93.6185178,1297,5,2,4,1,1954,1,0,3,1990,5,6,8532,1297,-,1297,3,3,3,153000,215050.2754117739,-62050.27541177391,1912 WILSON AVE,NAmes,undervalued
534430080,42.039200932885905,-93.62305004697987,1078,5,2,4,1,1950,1,0,2,1996,5,6,9717,1078,-,1078,4,3,3,142125,204236.70985651805,-62111.70985651805,914 MURRAY DR,NAmes,undervalued
534201230,42.04581491836735,-93.62601469387755,1051,5,2,4,1,1968,1,0,3,1968,5,5,9600,1051,-,1051,3,3,3,142000,204121.50284483325,-62121.502844833245,2407 NORTHWESTERN AVE,NAmes,undervalued
527402200,42.05514960869565,-93.6261934347826,1004,5,2,4,1,1970,1,0,2,1970,6,7,11241,1004,-,1004,3,3,3,149000,211124.83639856902,-62124.83639856902,3328 JEFFERSON CIR,NAmes,undervalued
533223100,42.046223593854705,-93.64544340848364,1080,7,5,9,6,2003,2,1,2,2003,7,5,2403,530,550,530,4,3,4,147110,209260.9296181935,-62150.929618193506,2412 EATON AVE,Somerst,undervalued
527356050,42.050280268960826,-93.63731636146414,1620,6,6,2,1,1969,2,1,4,1969,5,5,10793,780,840,780,3,3,3,152000,214207.5790806167,-62207.579080616706,2917 EISENHOWER AVE,NWAmes,undervalued
531363050,42.03773282264411,-93.691571859458,1158,2,5,5,5,2004,1,1,3,2004,6,5,7500,1158,-,1158,4,-,4,143500,205735.9068799665,-62235.9068799665,5426 KANSAS DR,SawyerW,undervalued
905402060,42.027669288907106,-93.6661381147073,1733,4,7,6,1,1955,2,0,4,1955,3,5,13680,1733,-,0,3,3,-,139600,201861.81685195168,-62261.81685195168,3619 MARY CIR,Edwards,undervalued
902107050,42.031376465559255,-93.61730224444268,936,5,6,5,0,1980,1,0,2,1980,5,5,7200,936,-,936,3,3,4,140000,202262.57949182382,-62262.579491823824,511 10TH ST 513,OldTown,undervalued
527404030,42.055185353622385,-93.6267052291767,1050,5,2,4,1,1971,1,1,3,1971,5,7,8510,1050,-,1043,3,3,4,143000,205265.74472029897,-62265.74472029897,1212 JEFFERSON ST,NAmes,undervalued
905300020,42.029447063829785,-93.67826268085106,904,2,5,5,5,1970,1,0,3,1970,5,8,10200,904,-,864,4,3,4,144000,206271.5365327107,-62271.536532710714,4410 PHOENIX ST,Sawyer,undervalued
909177100,42.01625297959184,-93.65032657142856,2650,2,3,7,5,1967,3,0,6,1967,4,6,7200,862,1788,0,3,-,-,160000,222293.52801087103,-62293.52801087103,2509 STORM ST 2511,SWISU,undervalued
533352150,42.03456663265306,-93.659175,1620,2,5,5,5,1976,2,0,3,1993,4,4,9991,1620,-,1281,3,3,3,150000,212326.4583516943,-62326.45835169431,1306 IOWA CIR,Sawyer,undervalued
907425015,42.016108,-93.68297,848,3,7,9,1,2004,1,0,1,2004,6,5,4426,848,-,848,4,3,4,141000,203329.9394501018,-62329.93945010181,4714 TWAIN ST,CollgCr,undervalued
527175130,42.05659525375694,-93.63278756748916,1128,10,5,6,5,1964,1,0,3,1964,6,6,18160,1128,-,1302,3,3,3,154204,216547.01906530932,-62343.019065309316,1711 TOP O HOLLOW RD,Gilbert,undervalued
905105010,42.03121063779482,-93.67573680093105,1059,2,5,5,5,1966,1,0,3,1966,5,6,9000,1059,-,1059,3,3,3,142500,204921.03058842267,-62421.03058842267,1019 ARIZONA AVE,Sawyer,undervalued
535152230,42.0468724,-93.6187115,1478,5,2,4,1,1957,1,1,3,1957,6,3,8400,1478,-,1478,3,3,3,156500,218976.88114383438,-62476.881143834384,2220 JENSEN AVE,NAmes,undervalued
532354090,42.03487773148428,-93.67371450855045,1155,2,5,5,5,1961,1,0,3,1995,5,7,11782,1155,-,1109,4,3,3,148000,210482.06535474016,-62482.06535474016,1319 ALBERTA AVE,Sawyer,undervalued
907290210,42.01628240097984,-93.68133209264181,848,3,7,9,1,2003,1,0,1,2003,6,5,4435,848,-,848,4,3,4,140000,202541.4838396524,-62541.483839652414,4637 TWAIN ST,CollgCr,undervalued
527376110,42.05251744317545,-93.6321309749112,1664,6,6,2,1,1976,2,1,4,1976,7,5,10140,832,832,832,3,3,4,162900,225477.57157624007,-62577.571576240065,1607 TRUMAN DR,NWAmes,undervalued
923426010,41.986495735956744,-93.6036188257733,889,6,6,3,3,1984,1,0,3,1984,5,6,12395,889,-,864,3,3,3,137500,200085.49288346514,-62585.49288346514,602 KEN MARIL RD,Mitchel,undervalued
902330090,42.02825981632653,-93.61203083673469,2454,5,6,5,0,1879,2,0,3,1987,7,8,13500,1312,1142,819,3,3,3,185000,247634.92071355868,-62634.92071355868,722 DOUGLAS AVE,OldTown,undervalued
914478110,41.994393,-93.601665,2048,6,6,3,3,1976,3,0,5,1976,6,5,12760,2048,-,1958,3,3,3,170000,232679.67857030575,-62679.678570305754,3116 DIAMOND ST,Mitchel,undervalued
527402150,42.05526655102041,-93.62635424489795,981,5,2,4,1,1971,1,1,3,1971,6,5,10530,981,-,981,3,3,3,143250,205950.04986903272,-62700.04986903272,3323 JEFFERSON CIR,NAmes,undervalued
909254130,42.01622585714286,-93.64491606122449,1646,2,3,7,5,1941,2,0,4,1950,7,5,7128,918,728,918,3,3,3,164000,226775.52874164446,-62775.52874164446,2227 STORM ST,Crawfor,undervalued
902306130,42.02711605037863,-93.61704071582854,1378,5,6,5,0,1928,2,0,3,2005,7,9,9600,689,689,689,4,3,3,161000,223797.77693855803,-62797.77693855803,617 CLARK AVE,OldTown,undervalued
905105200,42.02997524398301,-93.67795676335533,892,2,5,5,5,1966,1,0,3,2008,5,7,7800,892,-,864,4,3,3,137900,200705.854617071,-62805.85461707099,826 YUMA AVE,Sawyer,undervalued
527402090,42.05539898989899,-93.62791653535353,1109,5,2,4,1,1971,1,0,3,2005,5,7,10500,576,533,372,3,3,3,139000,201821.16076192938,-62821.16076192938,1309 JEFFERSON ST,NAmes,undervalued
903425280,42.027622,-93.62515444596775,1396,5,6,5,0,1915,1,0,3,2003,6,7,8730,698,698,698,3,3,3,153575,216411.92352214447,-62836.92352214447,622 RIDGEWOOD AVE,BrkSide,undervalued
535450100,42.039218,-93.609681,1521,5,2,4,1,1950,1,1,3,1950,4,6,12144,910,611,910,4,2,3,147500,210351.01134946404,-62851.01134946404,1431 CARROLL AVE,NAmes,undervalued
902104020,42.0254672,-93.6168856,1416,5,6,5,0,1900,1,0,3,2004,6,8,9600,940,476,780,4,3,3,156500,219354.3558074153,-62854.3558074153,1121 CLARK AVE,OldTown,undervalued
535354260,42.0382469,-93.6185178,1728,5,2,4,1,1953,1,0,3,2004,5,6,12099,1216,-,1216,3,3,3,156000,218934.267987821,-62934.26798782099,1424 WILSON AVE,NAmes,undervalued
533212020,42.04760576262371,-93.6449265406404,1200,7,5,9,6,2004,2,1,2,2005,7,5,2544,600,600,600,4,3,4,149500,212457.7313801708,-62957.73138017079,2629 STANGE RD,Somerst,undervalued
905108220,42.03156251472419,-93.67123417821566,860,2,5,5,5,1982,1,0,2,1982,5,6,8740,860,-,840,3,3,3,137000,199971.09305477695,-62971.09305477695,1008 MESA VERDE PL,Sawyer,undervalued
527328020,42.056447428117565,-93.63174796221435,1032,6,6,2,1,1978,2,0,3,1978,6,6,10395,1032,-,1032,3,3,4,148000,210977.80684926975,-62977.80684926975,1624 TOP O HOLLOW RD,NWAmes,undervalued
923277080,41.98724084507599,-93.60392378579725,845,6,6,3,3,1982,1,0,3,2005,5,6,6600,845,-,845,4,3,3,134500,197493.12470438168,-62993.124704381684,3917 VIOLA MAE AVE,Mitchel,undervalued
527452070,42.050471,-93.627279,1069,6,6,2,1,1975,2,0,2,1975,6,5,4043,1069,-,1069,3,3,4,146300,209325.58289298695,-63025.582892986946,2951 NORTHWESTERN AVE,NPkVill,undervalued
905200290,42.03253748979592,-93.66554281632652,1803,2,5,5,5,1957,2,0,3,2000,5,4,13125,1803,-,1134,3,3,3,155000,218047.10327156563,-63047.10327156563,1123 SCHOLL RD,Sawyer,undervalued
534475170,42.034735845367834,-93.62560141242315,1977,5,2,4,1,1964,1,1,4,1978,6,6,9500,1127,850,816,3,3,3,165000,228060.63681886412,-63060.63681886412,1304 NORTHWESTERN AVE,NAmes,undervalued
923252080,41.987451489795916,-93.604969,845,6,6,3,3,1982,1,0,2,2006,4,6,7599,845,-,845,3,3,3,129500,192600.20882915225,-63100.20882915225,3905 MINNETONKA AVE,Mitchel,undervalued
905476230,42.024855315930424,-93.66367099341755,1049,4,7,6,1,1984,2,0,2,1984,5,5,4235,1049,-,1049,4,3,4,139500,202662.4573309885,-63162.45733098849,3416 WEST ST,Edwards,undervalued
