PID,GrLivArea,school_quality,nb_income,nb_appreciation,crime_rate,YearBuilt,FullBath,HalfBath,BedroomAbvGr,YearRemodAdd,OverallQual,OverallCond,LotArea,X1stFlrSF,X2ndFlrSF,TotalBsmtSF,KitchenQual,GarageQual,BsmtQual,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood
902300020,1772,5,6,5,0,1910,2,1,3,1999,8,9,10337,909,863,725,4,3,3,184900,237699.0280913852,-52799.028091385204,618 9TH ST,OldTown
531453100,1400,2,5,5,5,1986,2,1,3,1986,6,7,10274,698,702,676,3,3,4,162000,214741.49192250383,-52741.49192250383,1510 ILLINOIS AVE,SawyerW
923205025,1622,6,6,3,3,1961,1,0,3,1975,4,4,32463,1622,-,1249,3,3,3,168000,220665.47847526814,-52665.478475268144,314 PATRICIA DR,Mitchel
535105090,1431,5,2,4,1,1962,1,0,3,1962,6,5,9150,1431,-,1099,3,3,4,165000,217621.42918692675,-52621.42918692675,2527 KELLOGG AVE,NAmes
527378020,1178,6,6,2,1,1973,1,1,3,2000,5,6,10000,1178,-,1176,4,3,4,157000,209605.0963793961,-52605.0963793961,1604 JACKSON DR,NWAmes
905105070,1060,2,5,5,5,1968,1,0,3,2001,5,8,8246,1060,-,1060,4,3,3,154000,206602.6427060275,-52602.64270602749,911 ARIZONA AVE,Sawyer
531375130,1114,2,5,5,5,2003,2,0,3,2004,5,5,12450,1114,-,1114,4,3,4,153000,205540.04537479737,-52540.045374797366,5305 KANSAS DR,SawyerW
535402140,1651,5,2,4,1,1963,2,0,4,1999,7,5,10090,1035,616,725,3,3,3,172000,224512.58674228075,-52512.58674228075,1723 MAXWELL AVE,NAmes
535453080,1040,5,2,4,1,1959,1,0,3,2003,5,7,7500,1040,-,1040,4,3,3,152000,204490.7104684021,-52490.7104684021,1423 GLENDALE AVE,NAmes
533223080,1382,7,5,9,6,2000,2,1,3,2000,7,5,2651,673,709,673,4,3,4,165000,217353.75502233807,-52353.75502233807,2416 EATON AVE,Somerst
535403150,1194,5,2,4,1,1959,1,0,3,1959,6,6,8910,1194,-,655,3,3,3,159500,211837.73165397387,-52337.73165397387,313 E 16TH ST,NAmes
923276260,883,6,6,3,3,1992,1,0,2,1993,5,6,7669,883,-,828,3,3,4,149000,201320.7708750425,-52320.77087504251,621 DULUTH ST,Mitchel
923227080,1404,6,6,3,3,1969,2,0,3,2000,5,5,13383,1404,-,1188,3,3,3,160000,212301.84075592077,-52301.84075592077,3318 JEWEL DR,Mitchel
914452120,912,6,6,3,3,1978,1,0,2,1978,6,6,7540,912,-,888,3,3,4,156000,208296.8352296902,-52296.83522969019,418 OPAL CIR,Mitchel
535327210,1384,5,2,4,1,1956,1,0,2,2001,5,5,13300,1384,-,1015,3,3,3,159000,211280.96962652158,-52280.969626521575,1704 DOUGLAS AVE,NAmes
533251120,1232,7,5,9,6,1984,2,0,3,1984,6,6,11120,1232,-,1232,3,3,4,162500,214777.65194151166,-52277.65194151166,2810 PINEHURST CIR,Veenker
903401070,1376,5,6,5,0,1920,1,0,3,1950,6,7,8850,752,624,768,4,3,3,165000,217276.15959816487,-52276.15959816487,611 RIDGEWOOD AVE,BrkSide
527376090,1074,6,6,2,1,1975,1,1,3,1975,5,6,10140,1074,-,1056,3,3,4,153500,205698.68222490407,-52198.68222490407,1509 TRUMAN DR,NWAmes
905229040,1788,4,6,8,0,1957,1,0,5,1989,4,5,11250,1104,684,1104,3,3,3,161500,213674.04255124956,-52174.04255124956,3224 ROSS RD,ClearCr
906201021,1061,2,5,5,5,1990,1,1,1,1991,7,6,10778,1061,-,1054,4,3,4,162000,214165.0064025593,-52165.00640255929,4910 ONTARIO ST,SawyerW
528290060,1320,10,5,6,5,2003,2,1,3,2003,7,5,7750,660,660,660,4,3,4,162000,214148.98930403494,-52148.98930403494,3825 WELBECK DR,Gilbert
532479120,1701,2,5,5,5,1975,2,0,3,1981,5,5,16647,1701,-,1390,3,3,4,171000,223131.94289705536,-52131.942897055356,1318 WISCONSIN CIR,Sawyer
534403400,1488,5,2,4,1,1964,1,1,3,1964,6,6,10368,1488,-,1008,3,3,3,167000,219033.41073980968,-52033.41073980968,1909 BEL AIR CIR,NAmes
923229040,1008,6,6,3,3,1977,1,0,1,1977,5,5,9129,1008,-,923,4,3,4,153500,205392.35014082462,-51892.35014082462,3431 SOUTHDALE DR,Mitchel
534204120,1073,5,2,4,1,1965,1,1,3,1965,5,7,10289,1073,-,1073,3,3,3,156000,207806.3951508499,-51806.39515084989,2500 NORTHWESTERN AVE,NAmes
533206060,1151,7,5,9,6,2006,2,0,2,2007,8,5,3523,1151,-,1141,4,3,4,166000,217785.77377992563,-51785.77377992563,2809 BRISTOL DR,Somerst
535457010,1116,5,2,4,1,1962,1,1,3,1962,6,6,10000,1116,-,1116,3,3,3,160000,211772.37565822186,-51772.37565822186,1321 GLENDALE AVE,NAmes
534475250,1691,5,2,4,1,1967,1,0,2,1967,6,5,9900,1691,-,1680,3,4,3,175000,226689.8718609079,-51689.87186090791,1428 NORTHWESTERN AVE,NAmes
905108170,1126,2,5,5,5,1984,1,0,2,1984,5,5,7400,1126,-,1060,3,3,4,152000,203677.3950079265,-51677.395007926505,922 MESA VERDE PL,Sawyer
907126010,1040,3,7,9,1,1996,1,0,3,1996,5,5,12464,1040,-,1040,4,3,4,152000,203648.26346318418,-51648.26346318418,5404 NORRIS ST,CollgCr
909276200,1308,2,3,7,5,1940,1,1,2,1950,5,7,9600,976,332,728,3,3,3,160000,211648.1138915546,-51648.11389155459,418 PEARSON AVE,Crawfor
534202180,1141,5,2,4,1,1967,1,0,3,1967,5,7,9600,1141,-,1141,3,3,3,158000,209463.34088378277,-51463.340883782774,1231 25TH ST,NAmes
535177110,1721,5,2,4,1,1957,1,0,4,1969,6,6,9736,1721,-,1331,3,3,3,174850,226281.93012761342,-51431.93012761342,2130 DUFF AVE,NAmes
909425060,1564,2,3,7,5,1941,1,1,3,1950,7,7,12000,860,704,704,2,3,3,174500,225892.7595108436,-51392.75951084361,915 GASKILL DR,Crawfor
905201120,1383,2,5,5,5,1954,1,0,3,1954,5,5,13284,1383,-,1383,3,3,4,165000,216370.92409092726,-51370.92409092726,1130 SCHOLL RD,Sawyer
533252020,1208,7,5,9,6,1977,1,1,3,1977,6,6,11250,1208,-,1208,3,3,4,165000,216358.77243548987,-51358.77243548987,2824 GREENSBORO DR,Veenker
914475010,926,6,6,3,3,1977,1,0,2,1977,6,6,9750,926,-,902,3,3,3,156450,207728.32609299244,-51278.32609299244,619 CRYSTAL ST,Mitchel
903429110,1944,5,6,5,0,1915,2,0,3,1994,7,8,9928,1272,672,672,3,3,3,179900,231169.30965821006,-51269.309658210055,716 HODGE AVE,OldTown
905200260,1774,2,5,5,5,1961,2,0,4,1961,5,5,15400,904,611,552,3,3,3,165000,216093.56593293417,-51093.56593293417,3604 ANNEAR ST,Sawyer
528228295,1569,10,5,6,5,2007,2,0,1,2007,7,5,3635,1569,-,1386,4,3,4,175900,226949.87677257153,-51049.87677257153,2407 WESTWIND DR,Blmngtn
535453020,1256,5,2,4,1,1959,1,1,3,1959,5,6,8000,1256,-,1256,4,3,3,159000,210048.00280718182,-51048.00280718182,1523 GLENDALE AVE,NAmes
905200280,1920,2,5,5,5,1958,2,0,4,1958,5,5,13650,1252,668,1052,4,3,3,172500,223281.6249030367,-50781.62490303669,3514 ANNEAR ST,Sawyer
907125020,914,3,7,9,1,1996,1,0,2,1996,5,5,8846,914,-,870,3,3,4,148000,198758.5329285026,-50758.532928502595,5407 SCHUBERT ST,CollgCr
527163020,1501,10,5,6,5,1993,2,1,3,1994,6,5,7685,697,804,697,4,3,4,165600,216339.01589191586,-50739.01589191586,3831 BROOKDALE AVE,Gilbert
535402010,2544,5,2,4,1,1969,2,2,6,1969,6,5,9671,1248,1296,1248,3,3,3,190000,240636.6482149101,-50636.64821491009,104 E 20TH ST 106,NAmes
534401110,1209,5,2,4,1,1966,1,0,3,1966,5,5,9900,1209,-,1209,3,3,4,159000,209628.76146413514,-50628.76146413514,1703 BEL AIR DR,NAmes
923203140,1189,6,6,3,3,1997,2,0,2,1997,6,5,4500,1189,-,1189,3,3,5,160500,211065.28594717992,-50565.28594717992,3328 EMERALD DR,Mitchel
905107300,1040,2,5,5,5,1978,1,0,3,1978,6,6,7176,1040,-,960,3,3,3,160500,211047.5276119289,-50547.527611928905,3902 ARKANSAS DR,Sawyer
909253010,1913,2,3,7,5,1928,1,1,3,1950,6,6,7558,1172,741,896,3,2,3,177000,227325.7689288426,-50325.76892884259,2332 DONALD ST,Crawfor
527106050,1470,10,5,6,5,1995,2,1,3,1996,6,5,8139,680,790,680,3,3,4,165000,215310.43174530342,-50310.43174530342,4009 EISENHOWER AVE,Gilbert
907420060,1491,3,7,9,1,2006,2,1,3,2006,7,5,8333,738,753,738,4,3,4,168675,218977.73729585038,-50302.737295850384,1014 POE AVE,CollgCr
924100050,1479,6,6,3,3,1969,2,0,5,1969,5,5,10544,864,615,864,3,3,3,161000,211280.51845368507,-50280.51845368507,3418 JEWEL DR,Mitchel
528250010,1394,10,5,6,5,2003,2,1,3,2003,7,5,11950,754,640,384,4,3,4,165500,215738.18088302942,-50238.18088302942,4015 HYDE AVE,Gilbert
531450030,1737,2,5,5,5,1992,2,1,3,1992,7,5,8285,844,893,836,4,3,4,175000,225127.15590094033,-50127.15590094033,1303 KENTUCKY AVE,SawyerW
527180040,1341,10,5,6,5,1990,1,1,2,1990,7,5,10176,1341,-,1300,4,3,4,171500,221626.55877523022,-50126.55877523022,3629 FLETCHER BLVD,Gilbert
527165170,1642,10,5,6,5,1993,2,1,3,1994,6,5,7655,910,732,903,3,3,4,168000,218096.13918378827,-50096.13918378827,3715 COLUMBINE CIR,Gilbert
923276030,833,6,6,3,3,1984,1,0,2,1984,5,7,12887,833,-,833,4,3,4,149900,199992.6503243302,-50092.6503243302,615 GARDEN RD,Mitchel
907202240,1558,3,7,9,1,1975,2,0,2,2001,5,6,14330,1558,-,864,3,3,3,163000,213013.72675011415,-50013.72675011415,307 SCHUBERT CIR,CollgCr
907200190,1025,3,7,9,1,1976,2,0,3,1976,5,5,8660,1025,-,1015,3,3,4,153500,203506.03378977958,-50006.03378977958,5113 SCHUBERT ST,CollgCr
909251090,2555,2,3,7,5,1922,2,0,3,1994,6,7,11526,1423,748,588,3,3,5,191000,240996.7240171804,-49996.724017180386,515 LYNN AVE,Crawfor
902106040,1641,5,6,5,0,1925,1,1,3,1990,7,7,9600,832,809,728,5,2,3,178000,227962.52147651176,-49962.521476511756,1013 WILSON AVE,OldTown
534152120,1334,6,6,2,1,1977,2,0,2,1977,6,5,9650,1334,-,1350,3,3,4,167900,217810.3710108148,-49910.37101081479,2204 PRAIRIE VIEW EAST,NWAmes
535401080,1287,5,2,4,1,1959,1,0,3,2006,5,7,9830,1287,-,1063,4,3,3,162000,211860.24502334968,-49860.24502334968,1804 MAXWELL AVE,NAmes
909175050,2192,2,3,7,5,1939,2,1,4,1997,5,8,8400,1052,720,720,4,3,3,179500,229351.29993345143,-49851.29993345143,429 HAYWARD AVE,SWISU
535105060,1537,5,2,4,1,1962,1,1,3,2005,6,9,8400,1537,-,1319,4,3,3,174000,223833.6666705617,-49833.66667056171,428 26TH ST,NAmes
923203110,1204,6,6,3,3,1998,2,0,2,1998,6,5,4500,1204,-,1204,3,3,5,162000,211810.6577216612,-49810.657721661206,3322 EMERALD DR,Mitchel
908102270,1486,4,7,6,1,1964,1,0,3,1999,5,7,9937,1486,-,1486,3,3,3,167000,216800.99628484846,-49800.99628484846,202 TODD CIR,Edwards
528228290,1555,10,5,6,5,2007,2,0,2,2007,7,5,3684,1555,-,1373,4,3,4,174000,223749.98933759306,-49749.989337593055,2409 WESTWIND DR,Blmngtn
531450120,1730,2,5,5,5,1992,2,1,3,1992,6,6,7703,833,897,816,4,3,4,171500,221232.8579217791,-49732.8579217791,1505 KENTUCKY AVE,SawyerW
533352075,2620,2,5,5,5,1977,2,2,4,1977,5,5,18890,1361,1259,1361,3,3,4,190000,239684.43633586366,-49684.43633586366,2905 ONTARIO ST 2907,Sawyer
907202010,1174,3,7,9,1,1978,1,0,3,1978,5,6,12250,1174,-,864,3,3,4,158000,207650.5051426078,-49650.50514260781,410 THACKERAY AVE,CollgCr
533221080,1524,7,5,9,6,2000,2,1,2,2000,6,5,2998,768,756,756,4,3,4,166000,215576.9238463396,-49576.9238463396,2713 HAMPTON ST,Somerst
534431070,1556,5,2,4,1,1949,2,0,3,1950,6,6,17360,1019,537,782,3,3,3,172500,222049.62365417322,-49549.62365417322,1621 GRAND AVE,NAmes
535351050,1363,5,2,4,1,1951,1,0,2,2000,5,7,14559,1363,-,1008,3,3,3,164900,214315.30080682132,-49415.300806821324,1509 CLARK AVE,NAmes
924100020,1968,6,6,3,3,1969,2,1,4,1969,5,4,11075,1168,800,784,3,3,3,172000,221390.2611916124,-49390.2611916124,3402 JEWEL DR,Mitchel
535477130,1812,5,2,4,1,1962,2,0,4,1962,5,5,7590,876,936,864,3,3,3,169500,218868.26727453392,-49368.26727453392,1412 MEADOWLANE AVE,NAmes
527377110,1877,6,6,2,1,1974,2,1,4,1974,6,6,8000,1084,793,1084,3,3,3,178900,228139.35984368433,-49239.35984368433,1642 JOHNSON ST,NWAmes
528218100,1458,10,5,6,5,2006,2,0,3,2007,7,5,13204,608,850,608,4,3,4,168165,217291.51501463706,-49126.51501463706,4205 CRESTMOOR AVE,Gilbert
527110120,1600,10,5,6,5,1997,2,1,3,1997,6,5,8773,916,684,916,3,3,4,169000,218035.5421248329,-49035.54212483289,2036 WYNGATE DR,Gilbert
909275160,1226,2,3,7,5,1951,1,1,2,1951,5,5,13108,1226,-,0,3,3,-,153500,202533.25110263616,-49033.25110263616,2103 COUNTRY CLUB BLVD,Crawfor
527359010,1743,6,6,2,1,1968,1,2,3,1968,6,6,11700,1041,702,702,3,3,3,175000,223999.40229177036,-48999.402291770355,2814 MONROE DR,NWAmes
534129370,1336,6,6,2,1,1969,2,0,3,1969,5,5,9600,1336,-,1288,3,3,4,163000,211942.49208546602,-48942.492085466016,1703 24TH ST,NWAmes
527376100,1350,6,6,2,1,1974,2,0,3,1974,6,5,10140,1350,-,1064,3,3,4,165000,213896.32426301626,-48896.32426301626,1603 TRUMAN DR,NWAmes
907126030,990,3,7,9,1,1994,1,0,3,1994,5,7,9750,990,-,990,3,3,4,155000,203877.10510840281,-48877.105108402815,5416 NORRIS ST,CollgCr
534127140,1082,6,6,2,1,1969,1,0,3,1969,6,6,8723,1082,-,973,3,3,4,162500,211328.29810660737,-48828.29810660737,2644 CLEVELAND DR,NWAmes
534251280,1632,6,6,2,1,1966,1,1,4,2000,6,8,9130,800,832,800,4,3,3,173000,221819.9308823385,-48819.93088233849,2117 NORTHWESTERN AVE,NWAmes
533236040,1441,7,5,9,6,1999,2,1,2,2000,8,5,2645,764,677,776,4,3,4,174000,222769.7399994787,-48769.73999947871,2512 BRISTOL DR,Somerst
923250060,1126,6,6,3,3,1977,2,0,3,1977,5,5,17400,1126,-,1126,3,3,3,160000,208757.68829400273,-48757.68829400273,3715 EMERALD DR,Mitchel
904101110,1675,4,6,8,0,1959,2,0,3,1959,5,5,15263,1675,-,1422,3,3,4,173000,221722.24732461496,-48722.24732461496,1115 HYLAND AVE,ClearCr
527107020,1671,10,5,6,5,1995,2,1,3,1995,6,5,13041,781,890,781,3,3,4,170000,218717.76677689952,-48717.766776899516,3908 EISENHOWER AVE,Gilbert
905106210,1159,2,5,5,5,1968,1,1,3,1968,5,5,11553,1159,-,1051,3,3,3,158000,206713.55903391915,-48713.559033919155,922 ARIZONA AVE,Sawyer
528290140,1671,10,5,6,5,2000,2,1,3,2000,6,5,10852,959,712,959,3,3,4,173000,221667.77282824612,-48667.77282824612,2438 WELBECK DR,Gilbert
534402170,2140,5,2,4,1,1965,2,1,4,1965,5,6,8970,825,1315,744,3,3,3,177500,226141.76548918826,-48641.765489188256,1405 ARTHUR DR,NAmes
527359160,1324,6,6,2,1,1976,2,0,3,1976,7,6,8991,1324,-,1228,4,3,4,174000,222612.71404566805,-48612.71404566805,2888 MONROE DR,NWAmes
905107220,1458,2,5,5,5,1967,1,1,3,1967,5,5,9535,1458,-,1176,3,3,3,165000,213597.26958574582,-48597.26958574582,914 ARKANSAS AVE,Sawyer
528294050,1430,10,5,6,5,1999,2,1,3,1999,7,6,7848,774,656,384,3,3,3,168000,216556.773515053,-48556.773515053006,3822 HYDE AVE,Gilbert
527110130,1384,10,5,6,5,1997,2,1,3,1997,6,5,8872,754,630,384,3,3,4,161500,209946.3138956425,-48446.313895642495,2040 WYNGATE DR,Gilbert
535402070,1086,5,2,4,1,1966,1,0,3,1966,5,5,13400,1086,-,1024,3,3,3,159950,208384.38086574542,-48434.38086574542,1909 MAXWELL AVE,NAmes
904101070,3086,4,6,8,0,1946,3,0,3,1994,5,6,18030,1636,971,1598,5,-,3,200500,248907.64111641794,-48407.641116417944,2824 ROSS RD,ClearCr
905103040,1683,2,5,5,5,1978,2,1,3,1978,6,5,11184,918,765,918,3,3,3,172500,220894.34080079093,-48394.34080079093,3913 ROSS RD,Sawyer
905201090,1437,2,5,5,5,1956,1,1,3,1987,5,6,14175,1437,-,1188,3,3,3,168000,216372.56812127848,-48372.568121278484,3431 ROSS RD,Sawyer
527107040,1572,10,5,6,5,1995,2,1,3,1996,6,5,10364,806,766,806,3,3,4,168000,216322.76445491405,-48322.76445491405,1910 WYNGATE DR,Gilbert
527110020,1474,10,5,6,5,1995,2,1,3,1996,7,5,8530,804,670,384,3,3,4,168500,216784.26598300005,-48284.26598300005,1909 WYNGATE DR,Gilbert
527357020,1220,6,6,2,1,1971,2,0,2,1971,6,5,13001,1220,-,1625,3,3,3,170000,218283.70042802067,-48283.700428020675,2953 MONROE DR,NWAmes
534403100,1350,5,2,4,1,1964,1,1,3,1964,6,5,9020,1350,-,1248,3,3,3,168500,216695.51128770123,-48195.51128770123,1204 20TH ST,NAmes
533221030,1512,7,5,9,6,2000,2,1,2,2000,6,5,2117,756,756,756,4,3,4,168500,216603.08008963327,-48103.080089633266,2723 HAMPTON ST,Somerst
905103140,1320,2,5,5,5,1966,1,0,3,1966,5,6,11777,1320,-,1164,3,3,3,164500,212561.6600484177,-48061.66004841769,4107 ROSS RD,Sawyer
533217060,1404,7,5,9,6,1999,2,1,3,2000,7,5,2160,684,720,672,4,3,4,170000,217991.86935542378,-47991.86935542378,2708 BRISTOL DR,Somerst
905107250,1440,2,5,5,5,1968,1,1,4,1968,5,5,11227,720,720,720,3,3,3,163000,210946.30461381545,-47946.304613815446,4018 ARKANSAS DR,Sawyer
528290030,1374,10,5,6,5,2004,2,1,3,2004,7,5,9734,744,630,384,4,3,4,167000,214920.4668299858,-47920.46682998579,3837 WELBECK DR,Gilbert
534429150,1576,5,2,4,1,1961,1,0,4,1961,6,6,11475,1576,-,1208,4,3,3,174500,222346.2432353092,-47846.2432353092,1718 ROOSEVELT AVE,NAmes
534176230,1645,6,6,2,1,1971,1,2,4,1971,6,6,9600,930,715,715,3,3,3,171000,218718.43807145278,-47718.43807145278,2226 HAYES AVE,NWAmes
528220040,1490,10,5,6,5,2005,2,1,3,2006,6,5,8918,745,745,745,4,3,4,167800,215412.3502483546,-47612.3502483546,2719 LAUREL ST,Gilbert
535402100,1146,5,2,4,1,1963,1,0,3,1963,6,5,10184,1146,-,1083,3,3,3,165000,212565.40155208803,-47565.401552088035,1821 MAXWELL AVE,NAmes
904301100,1152,4,7,6,1,1978,2,0,2,1978,5,5,10547,1152,-,1152,3,3,4,159900,207458.73035427212,-47558.73035427212,2912 OAKLAND ST,Edwards
916403230,1509,6,6,3,3,1988,2,0,3,1989,6,5,10200,1509,-,1461,4,3,4,175000,222533.09972153348,-47533.09972153348,2609 GREEN HILLS DR,Timber
535154060,1329,5,2,4,1,1960,1,1,3,1960,7,6,12285,1329,-,1329,3,3,3,176000,223532.45805645926,-47532.45805645926,2215 KELLOGG AVE,NAmes
923203090,1216,6,6,3,3,1998,2,0,2,1998,6,5,4500,1216,-,1216,3,3,5,164000,211523.10913851007,-47523.10913851007,3318 EMERALD DR,Mitchel
527302060,1479,6,6,2,1,1981,2,1,3,2003,7,7,12090,725,754,725,4,3,4,176000,223506.5539433413,-47506.55394334131,3312 EISENHOWER AVE,NWAmes
907290230,848,3,7,9,1,2004,1,0,1,2004,6,5,4435,848,-,848,4,3,4,155900,203364.0178195507,-47464.0178195507,4709 TWAIN ST,CollgCr
923203190,1224,6,6,3,3,1999,2,0,2,1999,6,5,4500,1224,-,1224,3,3,5,165000,212430.40456269245,-47430.40456269245,3410 EMERALD DR,Mitchel
527107210,1446,10,5,6,5,1996,2,1,3,1997,7,5,21872,729,717,729,3,3,4,175000,222354.72827321262,-47354.72827321262,2023 WYNGATE DR,Gilbert
534401200,1042,5,2,4,1,1965,2,0,3,1965,6,5,9200,1042,-,1042,3,3,3,161000,208336.66454181145,-47336.66454181145,1718 COOLIDGE DR,NAmes
924100060,1632,6,6,3,3,1969,1,1,4,1969,5,7,10457,784,848,784,3,3,3,173000,220234.77671987808,-47234.77671987808,3502 JEWEL DR,Mitchel
534251030,1320,6,6,2,1,1971,2,0,3,1971,6,5,16500,1320,-,1232,3,3,4,172500,219648.01644507953,-47148.01644507953,2233 MCKINLEY CT,NWAmes
909252110,1680,2,3,7,5,1915,2,0,4,1976,6,7,15576,840,840,840,3,3,4,177000,223911.50046270405,-46911.50046270405,509 ASH AVE,Crawfor
531453040,1564,2,5,5,5,1980,2,1,3,1981,6,6,8400,888,676,650,3,3,4,171000,217892.98681651085,-46892.98681651085,1322 ILLINOIS AVE,SawyerW
527182040,1088,10,5,6,5,1986,1,1,2,1986,8,5,3696,1088,-,1074,4,3,4,170000,216881.52643262985,-46881.52643262985,3908 FLETCHER BLVD,StoneBr
527354160,2044,6,6,2,1,1980,2,1,3,1988,7,6,10400,1277,767,738,3,3,4,185000,231859.2756703364,-46859.275670336414,2009 STEVENSON DR,NWAmes
526351010,1329,5,2,4,1,1958,1,1,3,1958,6,6,14267,1329,-,1329,4,3,3,172000,218732.4499708807,-46732.4499708807,630 RIVER OAK DR,NAmes
909252010,1768,2,3,7,5,1937,1,1,3,1950,5,7,7200,981,787,731,4,3,4,175000,221682.2585087525,-46682.25850875251,2238 KNAPP ST,SWISU
907295100,1838,3,7,9,1,1997,2,0,2,1998,6,5,10126,1838,-,1838,3,3,4,185000,231676.67880214856,-46676.678802148555,4551 TWAIN CIR,CollgCr
535382130,1466,5,6,5,0,1936,2,0,3,1989,5,8,10800,1096,370,796,4,3,2,170000,216663.97144733777,-46663.97144733777,1318 KELLOGG AVE,OldTown
907200250,1009,3,7,9,1,1977,2,0,3,1977,5,7,9720,1009,-,995,3,3,3,160000,206653.22890694826,-46653.228906948265,206 SANDBURG CT,CollgCr
903401020,1820,5,6,5,0,1925,2,0,4,1950,7,6,9120,1133,687,1026,3,3,3,184000,230556.08802284862,-46556.08802284862,711 RIDGEWOOD AVE,BrkSide
527140090,1337,10,5,6,5,1993,2,0,2,1993,8,5,5395,1337,-,1337,4,3,4,180000,226554.41321581037,-46554.413215810375,4029 FLETCHER BLVD,StoneBr
908152280,1090,4,7,6,1,2005,1,1,2,2006,5,5,7024,1090,-,1090,3,3,5,157000,203454.77449737815,-46454.77449737815,409 BEEDLE DR,Edwards
527166030,1632,10,5,6,5,1998,2,1,3,1998,7,5,9084,955,677,935,3,3,4,176500,222863.89097486754,-46363.890974867536,2206 WINDFIELD DR,Gilbert
527107010,1636,10,5,6,5,1996,2,1,3,1996,6,5,15038,916,720,916,3,3,4,173000,219357.36055042906,-46357.36055042906,3902 EISENHOWER AVE,Gilbert
526351030,1414,5,2,4,1,1958,1,0,3,2002,6,8,11029,1414,-,1184,3,3,4,176500,222658.20048389552,-46158.20048389552,620 RIVER OAK DR,NAmes
528275060,1664,10,5,6,5,2000,2,1,3,2000,6,5,8121,953,711,953,3,3,4,172400,218548.74517938716,-46148.74517938716,3817 WESTLAWN DR,Gilbert
527302020,1868,6,6,2,1,1984,3,1,3,2003,6,7,12090,1140,728,585,3,3,4,178000,224111.63293066074,-46111.63293066074,3414 EISENHOWER AVE,NWAmes
924151050,2000,6,6,3,3,1993,2,1,3,1994,7,5,9627,996,1004,996,3,3,4,188000,234095.75027395124,-46095.75027395124,3702 JEWEL DR,Mitchel
903400040,1824,5,6,5,0,1919,1,0,3,1950,6,6,13515,1060,764,764,3,3,3,180500,226559.37617950203,-46059.376179502025,821 RIDGEWOOD AVE,BrkSide
907135230,990,3,7,9,1,1995,1,0,3,1995,5,5,13568,990,-,990,3,3,4,156000,202033.05922039045,-46033.05922039045,5430 FROST DR,CollgCr
916326040,1328,6,6,3,3,1959,1,1,2,1959,5,6,16905,1328,-,1350,3,3,3,170000,215890.39367566432,-45890.39367566432,2508 TIMBERLAND RD,Timber
528228270,1258,10,5,6,5,2006,2,0,2,2007,7,5,3922,1258,-,1258,4,3,5,172500,218321.36153660284,-45821.36153660284,2421 WESTWIND DR,Blmngtn
534177210,1242,6,6,2,1,1973,1,1,3,1973,7,6,9600,1242,-,1242,3,3,3,175500,221291.9291207546,-45791.92912075459,2216 FILLMORE AVE,NWAmes
909250040,2601,2,3,7,5,1921,3,1,4,1998,5,6,9842,990,1611,612,3,3,3,189000,234783.453097692,-45783.45309769199,2324 KNAPP ST,SWISU
528280150,1430,10,5,6,5,2000,2,1,3,2000,7,5,9967,774,656,384,3,3,4,170000,215775.70544004344,-45775.70544004344,3808 WESTLAWN DR,Gilbert
527375180,1116,6,6,2,1,1974,2,0,3,1974,6,6,10140,1116,-,1116,3,3,3,167900,213645.8587488886,-45745.8587488886,1600 TRUMAN DR,NWAmes
531375110,1114,2,5,5,5,2004,1,1,3,2004,5,5,13695,1114,-,1114,4,3,3,159000,204743.05013198435,-45743.050131984346,5317 KANSAS DR,SawyerW
528235200,1374,10,5,6,5,2004,2,1,3,2005,7,5,9434,744,630,384,4,3,4,170000,215626.51537590372,-45626.51537590372,4010 WELBECK DR,Gilbert
531452080,1398,2,5,5,5,1990,2,0,2,1991,6,5,7175,1398,-,1398,4,3,4,172000,217568.0446089818,-45568.044608981814,1412 INDIANA AVE,SawyerW
528235130,1414,10,5,6,5,2004,2,1,3,2004,8,5,9056,707,707,707,4,3,5,178000,223494.65315409924,-45494.653154099244,3838 WELBECK DR,Gilbert
527302050,1422,6,6,2,1,1981,2,0,3,1981,6,6,12090,1422,-,1422,4,3,4,175500,220774.51414171566,-45274.514141715656,3318 EISENHOWER AVE,NWAmes
535402270,1040,5,2,4,1,1967,1,0,3,1967,6,4,11500,1040,-,1040,3,3,3,163000,208162.12722305063,-45162.12722305063,113 E O NEIL DR,NAmes
916403010,1412,6,6,3,3,1988,2,0,3,1988,6,5,11457,1412,-,1392,4,3,4,175000,220155.33943959622,-45155.339439596224,2726 WHITE OAK DR,Timber
527358090,1083,6,6,2,1,1976,1,0,2,1976,7,5,9927,1083,-,1047,3,3,5,172000,216988.0886422416,-44988.08864224161,2966 MONROE DR,NWAmes
527164020,1190,10,5,6,5,1993,2,0,3,1993,6,5,7250,1190,-,1181,4,3,4,166000,210968.66447669084,-44968.66447669084,3823 COLUMBINE AVE,Gilbert
924100070,1389,6,6,3,3,1974,1,0,2,1975,5,5,10010,1389,-,1389,3,3,4,170000,214957.7614779317,-44957.761477931694,3508 JEWEL DR,Mitchel
535175070,1264,5,2,4,1,1960,1,0,3,1960,5,5,9300,1264,-,1268,3,3,3,167500,212446.5835710513,-44946.583571051306,2223 DUFF AVE,NAmes
