PID,LotArea,GarageArea,Latitude,Longitude,GrLivArea,school_quality,nb_income,nb_appreciation,crime_rate,YearBuilt,FullBath,HalfBath,BedroomAbvGr,YearRemodAdd,OverallQual,OverallCond,X1stFlrSF,X2ndFlrSF,TotalBsmtSF,KitchenQual,GarageQual,BsmtQual,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood,Value
902206040,5500,484,42.039218,-93.609681,1316,5,6,5,0,1929,1,0,3,2001,5,7,926,-,926,3,3,3,130000,210129.6329766824,-80129.63297668239,1021 CARROLL AVE,OldTown,undervalued
902206090,9576,378,42.039218,-93.609681,1182,5,6,5,0,1945,1,1,3,1950,6,7,885,297,770,3,2,2,120000,211627.031532106,-91627.03153210599,925 CARROLL AVE,OldTown,undervalued
902206130,6900,240,42.030223845509,-93.60998419814982,1251,5,6,5,0,1938,1,0,3,2000,6,7,827,424,827,2,2,4,119000,211168.45219780528,-92168.45219780528,129 E 9TH ST,OldTown,undervalued
902206220,11851,240,42.030781871272076,-93.61044502247243,1633,5,6,5,0,1948,1,0,3,2009,5,7,1027,606,1027,4,3,3,129000,219610.7800700921,-90610.78007009209,916 DUFF AVE,OldTown,undervalued
902206240,8239,315,42.0309689479991,-93.6104506558996,1245,5,6,5,0,1920,1,0,3,1962,5,6,1060,185,1008,3,3,3,100000,208678.45874739968,-108678.45874739968,922 DUFF AVE,OldTown,undervalued
902206260,5784,273,42.03109366137248,-93.61045453926471,886,5,6,5,0,1938,1,0,2,1996,5,8,886,-,190,3,3,2,91300,196538.8890340515,-105238.8890340515,926 DUFF AVE,OldTown,undervalued
902206270,9639,342,42.031402,-93.610465,1798,5,6,5,0,1900,2,1,4,1950,4,8,1156,642,1075,3,3,3,137000,218817.11670441396,-81817.11670441396,930 DUFF AVE,OldTown,undervalued
902207010,3880,0,42.03193969387755,-93.60865769387755,866,5,6,5,0,1945,1,0,2,1997,5,9,866,-,686,4,-,3,110500,199627.24806804693,-89127.24806804693,210 E 11TH ST,OldTown,undervalued
902207080,5820,220,42.031558857142855,-93.60770175510204,1163,5,6,5,0,1955,1,0,3,2005,3,8,1163,-,1162,3,2,3,126175,197516.59972428557,-71341.59972428557,1010 STAFFORD AVE,OldTown,undervalued
902207110,5747,250,42.031128547575314,-93.60684206639307,840,5,6,5,0,1920,1,0,2,1950,3,4,840,-,798,2,3,3,64000,186257.63109556487,-122257.63109556487,1009 MAXWELL AVE,OldTown,undervalued
902207130,9656,780,42.03047530489075,-93.60682804611989,832,5,6,5,0,1923,1,0,2,1970,2,2,832,-,678,3,2,2,12789,182291.95509166492,-169502.95509166492,931 MAXWELL AVE,OldTown,undervalued
902207140,8520,484,42.0304250439126,-93.60682743689591,720,5,6,5,0,1928,1,0,2,2003,6,8,720,-,624,3,3,3,105900,202174.54540637508,-96274.54540637508,925 MAXWELL AVE,OldTown,undervalued
902207150,8520,480,42.03040829025322,-93.60682723382125,968,5,6,5,0,1923,1,0,2,2006,5,6,968,-,968,3,2,3,100000,202025.2295527516,-102025.22955275161,923 MAXWELL AVE,OldTown,undervalued
902207170,8520,287,42.030307768296915,-93.6068260153733,792,5,6,5,0,1923,1,0,2,1950,5,8,792,-,624,3,3,2,99500,199362.0970857642,-99862.0970857642,911 MAXWELL AVE,OldTown,undervalued
902300020,10337,816,42.03011802143985,-93.6188554908037,1772,5,6,5,0,1910,2,1,3,1999,8,9,909,863,725,4,3,3,184900,237699.02809138523,-52799.02809138523,618 9TH ST,OldTown,fair price
902300110,9142,420,42.02912142857143,-93.61848014285715,1627,5,6,5,0,1900,2,0,4,2006,5,5,830,797,797,3,2,2,139500,214185.20408589765,-74685.20408589765,813 WILSON AVE,OldTown,undervalued
902300215,12665,720,42.02914222733479,-93.62014712562159,1416,5,6,5,0,1915,1,1,4,1950,5,8,876,540,876,3,3,3,153900,217781.01548566658,-63881.015485666576,816 GRAND AVE,OldTown,undervalued
902300260,5350,288,42.029323454669566,-93.62015225124317,1450,5,6,5,0,1920,1,0,3,1965,7,8,730,720,624,3,3,3,132000,222030.98381578055,-90030.98381578055,832 GRAND AVE,OldTown,undervalued
902301030,9600,250,42.02928091836735,-93.6171027755102,1472,5,6,5,0,1925,1,0,3,1994,5,8,842,630,702,4,3,3,125000,212897.16105524055,-87897.16105524055,825 CLARK AVE,OldTown,undervalued
902301060,9600,720,42.02911030612245,-93.61709559183673,1510,5,6,5,0,1910,2,0,3,1950,4,4,833,677,677,4,3,2,87500,207775.76059132858,-120275.76059132858,809 CLARK AVE,OldTown,undervalued
902301080,3500,240,42.028975145425676,-93.61729698079621,1284,5,6,5,0,1947,1,1,2,1950,5,7,720,564,720,3,3,3,110000,207662.34186347038,-97662.34186347038,515 8TH ST,OldTown,undervalued
902301120,9142,440,42.02921671428571,-93.61826257142856,1928,5,6,5,0,1910,2,0,4,1950,6,8,908,1020,1020,2,1,2,137000,230032.9339360723,-93032.93393607231,820 WILSON AVE,OldTown,undervalued
902301130,4571,480,42.029261857142856,-93.61826428571428,1232,5,6,5,0,1910,1,0,3,1950,5,7,616,616,616,3,2,3,114000,208476.45246318035,-94476.45246318035,824 WILSON AVE,OldTown,undervalued
902301150,9143,308,42.02932957142857,-93.61826685714286,1017,5,6,5,0,1900,1,0,2,2003,5,7,709,308,346,3,3,3,114000,201352.5455190222,-87352.54551902221,830 WILSON AVE,OldTown,undervalued
902302150,13600,560,42.02928591836734,-93.61688177551021,2337,5,6,5,0,1900,2,0,5,1950,5,5,1422,915,662,3,3,3,90000,229695.04088058224,-139695.04088058224,824 CLARK AVE,OldTown,undervalued
902303100,8398,468,42.02795584333695,-93.6186268970768,1650,5,6,5,0,1910,2,0,3,1990,6,8,991,659,926,3,3,4,144100,224414.06636823507,-80314.06636823507,609 7TH ST,OldTown,undervalued
902304040,9900,205,42.02814963265306,-93.61707365306123,2210,5,6,5,0,1880,2,0,5,1950,6,4,1178,1032,1008,2,2,3,117500,231819.15862955537,-114319.15862955537,721 CLARK AVE,OldTown,undervalued
902305080,9600,396,42.02803848979592,-93.61685179591836,2058,5,6,5,0,1917,1,1,3,1950,6,5,1134,924,735,3,2,4,129500,230048.19698612244,-100548.19698612244,706 CLARK AVE,OldTown,undervalued
902305090,9600,779,42.02808697959184,-93.61685259183673,1774,5,6,5,0,1900,2,0,4,1950,4,2,1095,679,1095,3,2,3,87000,212931.8429450638,-125931.8429450638,712 CLARK AVE,OldTown,undervalued
902305110,9600,288,42.02816779591837,-93.61685391836734,1566,5,6,5,0,1900,2,0,3,2003,8,9,930,636,930,4,3,3,150000,233057.14159075718,-83057.14159075718,722 CLARK AVE,OldTown,undervalued
902306120,6000,0,42.027146562973286,-93.61704264478567,1540,5,6,5,0,1905,1,1,3,2005,5,9,884,656,572,4,-,2,129400,213921.71500379493,-84521.71500379493,621 CLARK AVE,OldTown,undervalued
902306130,9600,360,42.02711605037863,-93.61704071582854,1378,5,6,5,0,1928,2,0,3,2005,7,9,689,689,689,4,3,3,161000,223797.77693855803,-62797.77693855803,617 CLARK AVE,OldTown,undervalued
902325050,10800,320,42.02921975510204,-93.61392595918367,1768,5,6,5,0,1914,1,1,2,1970,7,7,880,888,880,3,3,4,163000,231780.40850935085,-68780.40850935085,817 KELLOGG AVE,OldTown,undervalued
902325070,8100,360,42.02907646938775,-93.61392424489796,2138,5,6,5,0,1898,2,0,2,1965,5,5,1075,1063,849,3,2,3,106000,225572.29747534014,-119572.29747534014,803 KELLOGG AVE,OldTown,undervalued
902325100,6300,432,42.02906930612245,-93.61532728571427,2104,5,6,5,0,1910,2,0,5,2005,7,6,1226,878,1226,3,2,3,155000,236059.71495685747,-81059.71495685747,802 BURNETT AVE,OldTown,undervalued
902325160,5000,352,42.02933328571429,-93.615331,1440,5,6,5,0,1900,1,0,3,1950,5,4,889,551,540,3,2,3,79000,208056.97132051818,-129056.97132051818,828 BURNETT AVE,OldTown,undervalued
902326030,11700,864,42.02935814285714,-93.61228857142856,2640,5,6,5,0,1880,1,1,4,2003,7,7,1320,1320,1240,4,3,3,265979,253769.83874346048,12209.161256539519,829 DOUGLAS AVE,OldTown,fair price
902326060,10800,672,42.02918255102041,-93.61228306122449,1912,5,6,5,0,1905,2,0,3,2000,6,7,1221,691,482,3,4,2,163000,227320.52848229645,-64320.528482296446,811 DOUGLAS AVE,OldTown,undervalued
902327040,10800,416,42.02923415499327,-93.61062533539705,1652,5,6,5,0,1915,2,0,4,1950,5,6,966,686,686,3,3,2,139000,218134.50741093187,-79134.50741093187,815 DUFF AVE,OldTown,undervalued
902327070,8400,357,42.02912002366332,-93.61062325031136,2007,5,6,5,0,1900,2,0,3,1950,6,7,1090,917,917,5,3,2,160000,231305.78117366554,-71305.78117366554,803 DUFF AVE,OldTown,undervalued
902328040,6300,0,42.02820781632653,-93.6138866122449,1484,5,6,5,0,1914,2,0,3,2001,6,6,742,742,742,3,-,3,128000,216229.99044824217,-88229.99044824217,719 KELLOGG AVE,OldTown,undervalued
902328100,8850,225,42.02806730612245,-93.61530573469389,1690,5,6,5,0,1916,1,0,3,1950,7,6,815,875,815,3,3,3,144000,227422.91536701622,-83422.91536701622,704 BURNETT AVE,OldTown,undervalued
902329030,9000,624,42.02822412244898,-93.6122507755102,2268,5,6,5,0,1890,3,0,3,2002,8,9,1157,1111,346,4,3,2,240000,245432.7927494485,-5432.792749448505,719 DOUGLAS AVE,OldTown,fair price
902329070,3600,216,42.02804506830828,-93.6124565522069,1368,5,6,5,0,1910,1,0,3,1993,6,7,684,684,684,3,3,3,114504,213702.9720555618,-99198.97205556181,213 7TH ST,OldTown,undervalued
902329080,3600,280,42.02804460246242,-93.61253632831034,1288,5,6,5,0,1917,1,0,3,2007,6,7,664,624,624,5,3,3,119000,213852.17192295977,-94852.17192295977,219 7TH ST,OldTown,undervalued
902329090,7200,576,42.028079,-93.61366,1762,5,6,5,0,1920,1,1,4,1950,7,7,998,764,596,4,3,2,157000,228357.48080425654,-71357.48080425654,700 KELLOGG AVE,OldTown,undervalued
902330010,5250,0,42.028892633438076,-93.61086585885806,2358,5,6,5,0,1872,2,0,4,1987,8,5,938,1215,684,3,-,3,122000,242756.06253982458,-120756.06253982458,114 8TH ST,OldTown,undervalued
902330040,17671,424,42.02812757375572,-93.61061975409754,1742,5,6,5,0,1882,1,1,4,1986,8,9,916,826,916,4,3,3,168000,241506.7583039617,-73506.75830396169,703 DUFF AVE,OldTown,undervalued
902330090,13500,576,42.02825981632653,-93.61203083673469,2454,5,6,5,0,1879,2,0,3,1987,7,8,1312,1142,819,3,3,3,185000,247634.92071355868,-62634.92071355868,722 DOUGLAS AVE,OldTown,undervalued
902331010,3300,0,42.02774530000001,-93.61487045000001,816,5,6,5,0,1910,1,0,2,1950,4,3,816,-,624,3,-,3,58500,189629.82789189098,-131129.82789189098,322 7TH ST,OldTown,undervalued
902332030,7200,506,42.02722873813198,-93.61222826161584,2291,5,6,5,0,1910,2,0,4,1998,6,6,1260,1031,1214,3,3,3,133900,240749.1890982713,-106849.18909827131,621 DOUGLAS AVE 101,OldTown,undervalued
902401010,5700,288,42.02883129754714,-93.61014988032703,1111,5,6,5,0,1926,1,0,2,1950,7,7,572,539,572,3,3,3,116900,214924.8095310185,-98024.80953101849,114 E 8TH ST,OldTown,undervalued
902401030,5400,216,42.039218,-93.609681,1616,5,6,5,0,1926,2,0,3,2004,6,7,1149,467,1149,4,3,3,152000,222006.89765602528,-70006.89765602528,723 CARROLL AVE,OldTown,undervalued
902401090,5976,0,42.028074708774916,-93.61014271429373,1248,5,6,5,0,1920,2,0,2,1950,5,7,624,624,624,3,-,3,93500,206366.1158506849,-112866.1158506849,115 E 7TH ST,OldTown,undervalued
902402010,7407,923,42.03005281632653,-93.60853375510203,1236,5,6,5,0,1957,1,0,2,1996,6,7,1236,-,912,3,3,3,149700,214969.89384267243,-65269.893842672434,212 E 9TH ST,OldTown,undervalued
902402130,7740,528,42.02827238071639,-93.60727534405743,1363,5,6,5,0,1910,1,0,3,1950,4,7,741,622,622,3,3,2,125500,207005.46191917566,-81505.46191917566,713 CRAWFORD AVE,OldTown,undervalued
902402150,7200,280,42.028083367346944,-93.6084256122449,1022,5,6,5,0,1910,1,0,2,2006,5,4,1022,-,1022,3,3,3,85000,201173.553266001,-116173.55326600099,217 E 7TH ST,OldTown,undervalued
902402250,11340,560,42.039218,-93.609681,2290,5,6,5,0,1885,2,0,4,1950,4,6,1246,1044,777,3,3,3,122500,226593.3372620989,-104093.33726209891,818 CARROLL AVE 816,OldTown,undervalued
902402260,11340,400,42.039218,-93.609681,1086,5,6,5,0,1920,1,0,2,1950,2,1,723,363,723,3,2,2,55000,183601.04292854978,-128601.04292854978,822 CARROLL AVE,OldTown,undervalued
902403070,10560,624,42.028273633417264,-93.60705409205347,1470,5,6,5,0,1922,1,1,2,1994,6,7,868,602,738,3,3,2,140750,218708.3566286441,-77958.3566286441,712 CRAWFORD AVE,OldTown,undervalued
902404010,8100,812,42.027910584579864,-93.61005959140935,1559,5,6,5,0,1948,1,0,2,1973,5,6,1559,-,1559,3,3,3,153500,218366.8666587303,-64866.86665873029,120 E 7TH ST,OldTown,undervalued
902405070,10800,342,42.02710956480346,-93.60831767571221,2495,5,6,5,0,1890,2,0,5,1999,7,7,1313,1182,1313,3,3,3,184000,248603.09783310525,-64603.09783310525,223 E 6TH ST,OldTown,undervalued
902405100,8820,456,42.039218,-93.609681,1869,5,6,5,0,1890,1,0,2,1996,5,6,1188,561,1088,3,3,3,124900,225437.11706439464,-100537.11706439464,604 CARROLL AVE,OldTown,undervalued
902405120,5400,207,42.039218,-93.609681,1480,5,6,5,0,1920,1,0,3,1950,6,6,1044,-,972,3,2,3,119000,216480.7619567658,-97480.76195676581,618 CARROLL AVE,OldTown,undervalued
902406020,9750,308,42.02712546980143,-93.605942312012,984,5,6,5,0,1959,1,0,2,1959,5,6,984,-,984,2,3,3,110000,201881.15147543434,-91881.15147543434,321 E 6TH ST,OldTown,undervalued
902406030,9750,624,42.02712577584114,-93.6059876496096,960,5,6,5,0,1958,1,0,3,1958,5,5,960,-,960,3,3,3,125000,200809.07525691213,-75809.07525691213,317 E 6TH ST,OldTown,undervalued
902406070,9720,640,42.02730468048847,-93.60702960866344,1521,5,6,5,0,1910,1,0,4,2002,6,7,780,741,741,4,3,3,146500,219935.8796634679,-73435.8796634679,618 CRAWFORD AVE,OldTown,undervalued
902406090,12150,352,42.027962054297035,-93.6067537105345,1795,5,6,5,0,1954,2,0,4,1954,5,5,1050,745,1050,3,2,3,131500,218718.87040183163,-87218.87040183163,320 E 7TH ST,OldTown,undervalued
902408080,10800,704,42.02619203943843,-93.60864389206752,2554,5,6,5,0,1890,1,1,3,1998,7,8,1576,978,718,3,3,3,159500,246831.92048946876,-87331.92048946876,508 CARROLL AVE,OldTown,undervalued
902427045,12702,308,42.026947690553214,-93.60479012759878,882,5,6,5,0,1956,1,0,2,1956,5,5,882,-,0,3,3,-,97000,192552.25893023086,-95552.25893023086,422 E 6TH ST,OldTown,undervalued
902427140,8626,331,42.027111773373264,-93.60471826923042,968,5,6,5,0,1956,1,0,2,1956,4,6,968,-,0,3,2,-,104500,189819.46051670393,-85319.46051670393,429 E 6TH ST,OldTown,undervalued
902427150,8516,308,42.027112674708874,-93.60476359890073,1093,5,6,5,0,1958,1,0,2,2006,4,6,1093,-,869,3,3,3,115500,196715.1719893366,-81215.17198933661,425 E 6TH ST,OldTown,undervalued
902427180,11800,384,42.02711537871572,-93.60489958791166,1382,5,6,5,0,1949,2,0,1,2002,4,7,1382,-,0,3,3,-,110000,200022.00446026848,-90022.00446026848,413 E 6TH ST,OldTown,undervalued
902456015,4761,0,42.02348365,-93.60706065,1020,6,6,3,0,1918,1,0,2,1950,3,3,1020,-,1020,2,-,3,64500,188223.9843279723,-123723.98432797231,115 CENTER AVE,IDOTRR,undervalued
903200080,21384,528,42.03351130621579,-93.629115839808,1576,5,6,5,0,1923,1,1,3,2004,5,6,1072,504,1324,4,3,3,223500,224605.71024988402,-1105.710249884025,1239 ORCHARD DR,BrkSide,fair price
903201020,6615,216,42.03325592625249,-93.62892854772402,1432,5,6,5,0,1923,1,0,3,1950,6,6,1432,-,1022,4,2,3,149000,217829.14878029499,-68829.14878029499,1224 ORCHARD DR,BrkSide,undervalued
903201030,7111,288,42.03334190834953,-93.6289333382767,1143,5,6,5,0,1928,1,0,2,1983,5,7,1143,-,1008,3,3,3,138000,207842.34259200277,-69842.34259200277,1228 ORCHARD DR,BrkSide,undervalued
903201080,7264,672,42.03336794444444,-93.62762141666667,1548,5,6,5,0,1925,2,1,3,2007,7,7,952,596,952,5,3,3,205000,226707.40332983423,-21707.403329834226,1111 ORCHARD DR,BrkSide,fair price
903201090,6854,308,42.03335272222222,-93.62767558333334,1060,5,6,5,0,1925,1,0,1,1994,5,7,916,144,756,3,2,3,136500,205885.6279088384,-69385.62790883839,1115 ORCHARD DR,BrkSide,undervalued
903202120,6435,312,42.0324470955923,-93.62635229303133,1577,5,6,5,0,1939,1,0,3,1950,6,5,972,605,972,2,3,3,140200,218546.67918422684,-78346.67918422684,1036 RIDGEWOOD AVE,BrkSide,undervalued
903202170,4960,336,42.03201642669712,-93.6260878033062,1654,5,6,5,0,1930,2,0,3,1982,5,7,1001,653,297,3,3,3,137000,214133.59118965123,-77133.59118965123,1020 RIDGEWOOD AVE,BrkSide,undervalued
903204030,8674,308,42.034485801090995,-93.62600197691495,1435,5,6,5,0,1950,1,0,3,1950,5,6,910,525,910,3,3,2,128250,212996.01487036745,-84746.01487036745,1212 13TH ST,BrkSide,undervalued
903204040,5830,363,42.03369585714286,-93.62577985714286,1612,5,6,5,0,1950,1,1,3,1997,5,6,1030,582,988,3,3,3,128500,215794.57005890552,-87294.57005890552,1229 NORTHWESTERN AVE,BrkSide,undervalued
903204095,9100,308,42.03348381632653,-93.62577067346939,935,5,6,5,0,1930,1,0,2,1960,5,6,779,-,742,3,3,3,79500,200055.4672875058,-120555.4672875058,1209 NORTHWESTERN AVE,BrkSide,undervalued
903205040,8854,192,42.032101777475496,-93.6263728406611,952,5,6,5,0,1916,1,0,2,1950,6,6,952,-,952,2,2,3,121000,207946.06471322651,-86946.06471322651,1021 RIDGEWOOD AVE,BrkSide,undervalued
903205085,8731,495,42.03215358773583,-93.62723363218142,1167,5,6,5,0,1920,1,0,3,1950,5,5,1167,-,915,3,3,3,144000,209181.39106834427,-65181.39106834427,1010 BROOKRIDGE AVE,BrkSide,undervalued
903206070,7010,240,42.03052779215003,-93.6259780470045,1738,5,6,5,0,1935,2,0,3,1950,5,5,1144,594,1024,3,3,3,153000,218137.251668855,-65137.251668854995,927 RIDGEWOOD AVE,BrkSide,undervalued
903206120,7793,315,42.030304,-93.625951,2068,5,6,5,0,1922,1,1,3,2005,7,7,1160,908,1108,4,3,4,209500,238320.83471952498,-28820.83471952498,901 RIDGEWOOD AVE,BrkSide,fair price
903206160,11737,240,42.0307129108596,-93.62732297324361,1827,5,6,5,0,1924,1,0,2,1996,6,7,1017,810,848,3,2,3,202500,225476.28153719695,-22976.28153719695,910 BROOKRIDGE AVE,BrkSide,fair price
903206170,8737,440,42.030972,-93.627498,1635,5,6,5,0,1923,1,1,3,1950,6,7,915,720,1065,3,3,4,210000,225751.09920789558,-15751.099207895575,914 BROOKRIDGE AVE,BrkSide,fair price
903225040,6125,224,42.03356512244898,-93.62475426530612,1274,5,6,5,0,1939,2,0,3,1998,5,7,728,546,728,3,2,3,135000,207360.55065879467,-72360.55065879467,1217 CURTISS AVE,BrkSide,undervalued
903225050,6130,0,42.03354385714285,-93.62475385714286,784,5,6,5,0,1924,1,0,2,1950,5,6,784,-,784,4,-,3,109500,199121.5441546944,-89621.54415469439,1215 CURTISS AVE,BrkSide,undervalued
903225090,5000,420,42.03342520408163,-93.62554691836735,1664,5,6,5,0,1947,2,0,3,1950,6,7,1004,660,1004,3,3,3,159000,224354.64784751256,-65354.64784751256,1202 NORTHWESTERN AVE,BrkSide,undervalued
903225140,5000,240,42.03363724489796,-93.62555610204082,1210,5,6,5,0,1941,1,0,3,2006,5,7,832,378,672,4,3,3,124000,206381.86343442666,-82381.86343442666,1222 NORTHWESTERN AVE,BrkSide,undervalued
903225150,5000,200,42.03367965306122,-93.62555793877551,765,5,6,5,0,1925,1,0,2,1950,4,7,765,-,765,4,2,3,87000,193854.8143404413,-106854.81434044131,1226 NORTHWESTERN AVE,BrkSide,undervalued
903225160,5870,200,42.03374326530612,-93.62556069387755,1290,5,6,5,0,1900,1,1,3,2000,6,9,736,554,554,3,2,3,106900,214380.74837950748,-107480.74837950748,1232 NORTHWESTERN AVE,BrkSide,undervalued
903226060,6000,240,42.03347295918367,-93.62370485714285,1672,5,6,5,0,1940,1,1,3,1989,6,7,1014,658,981,4,3,3,164900,223968.06296173207,-59068.06296173207,1209 MARSTON AVE,BrkSide,undervalued
903226130,6000,240,42.03350432653061,-93.62453204081632,1324,5,6,5,0,1936,1,0,3,1950,4,6,757,567,672,3,3,3,128000,204237.8759137703,-76237.87591377029,1210 CURTISS AVE,BrkSide,undervalued
903226150,6000,370,42.0335893877551,-93.62453367346939,949,5,6,5,0,1924,1,0,2,2003,5,7,949,-,949,3,3,3,119000,202690.5900148184,-83690.59001481839,1218 CURTISS AVE,BrkSide,undervalued
903226160,6000,240,42.03363191836735,-93.6245344897959,1132,5,6,5,0,1939,1,0,2,1950,6,7,608,524,608,3,3,3,134000,210187.3291912725,-76187.3291912725,1222 CURTISS AVE,BrkSide,undervalued
903226170,6000,624,42.03367444897959,-93.62453530612244,1176,5,6,5,0,1937,1,0,2,2000,6,9,786,390,698,3,3,3,134900,212905.30568057724,-78005.30568057724,1226 CURTISS AVE,BrkSide,undervalued
903227020,6000,576,42.03366324489796,-93.62263804081633,1196,5,6,5,0,1940,1,1,3,1950,6,6,848,348,572,3,3,3,128000,212254.6451487285,-84254.64514872851,1225 ROOSEVELT AVE,BrkSide,undervalued
903227070,6000,216,42.033411,-93.622628,1348,5,6,5,0,1925,1,0,3,1997,5,8,884,464,884,3,3,3,117000,211183.96965697905,-94183.96965697905,1201 ROOSEVELT AVE,BrkSide,undervalued
903227080,6000,208,42.03343397959184,-93.62348342857142,1158,5,6,5,0,1929,1,0,3,1950,6,7,950,208,862,3,3,3,120000,212091.43887370607,-92091.43887370607,1204 MARSTON AVE,BrkSide,undervalued
903227090,6000,280,42.033455469387754,-93.62348414285714,1412,5,6,5,0,1939,1,0,4,1950,6,6,825,587,780,3,3,3,132500,215872.6898647973,-83372.68986479731,1206 MARSTON AVE,BrkSide,undervalued
903227140,6000,217,42.03367036734694,-93.62349128571428,1232,5,6,5,0,1939,1,1,3,1950,6,6,608,624,600,3,3,3,128000,211605.09984230038,-83605.09984230038,1226 MARSTON AVE,BrkSide,undervalued
903227150,6360,240,42.033713346938775,-93.62349271428572,1453,5,6,5,0,1942,1,1,3,1950,5,6,955,498,835,4,3,3,132000,213519.66856857753,-81519.66856857753,1230 MARSTON AVE,BrkSide,undervalued
903228040,6000,672,42.033556530612245,-93.62156963265306,1497,5,6,5,0,1937,2,0,3,2000,6,7,825,672,825,3,3,3,157000,218647.2204142198,-61647.2204142198,1217 HARDING AVE,BrkSide,undervalued
903228060,6000,240,42.033469265306124,-93.62156881632653,1342,5,6,5,0,1939,2,0,2,1950,6,5,874,468,739,3,3,3,105000,213792.07662575605,-108792.07662575605,1209 HARDING AVE,BrkSide,undervalued
903228070,6000,320,42.03334642857143,-93.62163181632653,1142,5,6,5,0,1924,1,0,3,1950,5,5,822,320,468,3,3,3,93000,203460.06427976917,-110460.06427976917,803 12TH ST,BrkSide,undervalued
903228080,6000,440,42.033347285714285,-93.6216614489796,1218,5,6,5,0,1941,1,0,3,1950,6,6,869,349,735,3,3,3,131000,213087.72807206056,-82087.72807206056,807 12TH ST,BrkSide,undervalued
903228090,5000,160,42.03334814285714,-93.62169108163265,1013,5,6,5,0,1926,1,0,3,1950,6,7,1013,-,992,3,2,3,113000,208307.12611983658,-95307.12611983658,811 12TH ST,BrkSide,undervalued
903228120,6000,180,42.03356314285715,-93.62241285714285,904,5,6,5,0,1926,1,0,2,2004,6,7,904,-,884,3,3,3,119000,204917.06548615036,-85917.06548615036,1214 ROOSEVELT AVE,BrkSide,undervalued
903228150,6000,312,42.03368926530612,-93.62241787755102,1416,5,6,5,0,1948,1,1,3,1950,6,7,780,636,780,3,3,3,139900,216077.9696026091,-76177.96960260911,1226 ROOSEVELT AVE,BrkSide,undervalued
903229040,7800,410,42.03347219306265,-93.62047117158787,1118,5,6,5,0,1939,1,0,3,1950,5,7,793,325,793,3,3,4,119900,209874.91178051024,-89974.91178051024,1209 GRAND AVE,OldTown,undervalued
