,GrLivArea,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,crime_rate,school_quality,HouseAge,LastRemod,nb_appreciation,nb_income,PID,SalePrice
1282,1092,160,6,21.0,1936,1,1,3,3,0,4,0,13,2,2,3,5,4,7,1970,1970,1,0,5,5,2,0.0,3,4,1,3,3,1,1,0.0,1,0.0,546.0,546.0,1,2,1,3,546,546,0,0.0,0.0,1,1,3,1,4,5,6,0,0,6,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,6,2006,9,4,3,6,36,36,3,6,923228260,90500
1283,925,20,5,65.0,8125,1,1,3,3,0,4,0,15,2,2,0,2,5,7,1965,2005,3,0,6,6,2,0.0,2,4,1,3,3,1,5,260.0,3,456.0,196.0,912.0,1,0,1,3,925,0,0,1.0,0.0,1,0,3,1,4,5,6,0,0,5,1965.0,1,2.0,576.0,3,3,2,233,0,0,0,0,0,0,0,1,0,7,2008,9,4,1,5,43,3,4,2,534204030,135000
1284,1839,60,5,70.0,7700,1,1,3,3,0,4,0,15,4,2,0,5,6,5,1966,1966,1,0,8,8,1,351.0,3,4,1,3,3,1,1,0.0,1,0.0,756.0,756.0,1,4,1,3,1051,788,0,0.0,0.0,1,1,4,1,4,7,6,1,3,1,1966.0,1,2.0,442.0,3,3,2,0,124,216,0,0,0,0,0,1,0,6,2010,9,4,1,5,44,44,4,2,535477020,155000
1285,1494,20,5,88.0,12803,1,1,0,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,0,12,13,1,99.0,2,4,2,4,3,2,6,922.0,1,0.0,572.0,1494.0,1,0,1,3,1494,0,0,1.0,0.0,2,0,3,1,2,6,6,1,3,1,2002.0,2,2.0,530.0,3,3,2,192,36,0,0,0,0,0,0,1,0,9,2008,9,4,1,3,6,6,9,7,907192130,221000
1286,2288,60,5,0.0,13774,1,1,0,3,0,4,0,17,2,2,0,5,7,7,1977,1992,3,0,6,6,1,283.0,3,2,2,4,3,1,6,432.0,1,0.0,476.0,908.0,1,0,1,3,1316,972,0,0.0,0.0,1,2,4,1,2,8,6,2,3,1,1977.0,2,2.0,520.0,3,3,2,321,72,0,0,156,0,0,0,1,0,11,2009,9,4,1,6,32,17,2,6,534151120,230000
1287,1196,20,5,60.0,10044,1,1,0,2,0,1,0,7,2,2,0,2,5,6,1968,1968,1,0,8,8,2,0.0,3,4,1,4,3,3,5,1070.0,1,0.0,126.0,1196.0,1,4,1,3,1196,0,0,1.0,0.0,1,0,3,1,4,6,6,0,0,1,1968.0,2,2.0,336.0,3,3,2,257,0,168,0,0,0,0,3,1,0,6,2010,9,4,1,4,42,42,6,7,908102170,144000
1288,1390,20,5,70.0,8810,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2003,2003,1,0,12,13,2,0.0,2,4,2,4,3,1,6,1000.0,1,0.0,390.0,1390.0,1,0,1,3,1390,0,0,1.0,0.0,2,0,3,1,2,7,6,0,0,1,2003.0,2,2.0,545.0,3,3,2,0,68,0,0,0,0,0,0,1,0,3,2006,9,4,1,3,3,3,9,7,907401050,207000
1289,1464,70,6,90.0,9900,1,1,3,3,0,0,0,20,2,2,0,5,5,8,1910,2002,1,0,12,13,2,0.0,2,4,1,3,3,1,1,0.0,1,0.0,504.0,504.0,1,0,1,3,764,700,0,0.0,0.0,2,0,3,1,4,7,6,0,0,6,0.0,0,0.0,0.0,0,0,0,0,0,176,0,0,0,0,0,1,0,3,2009,9,4,0,5,99,7,5,6,902105060,129000
1290,2461,50,5,68.0,9724,1,1,3,3,0,4,0,15,2,2,0,0,5,7,1952,2002,1,0,8,8,1,265.0,2,4,1,3,3,1,2,670.0,1,0.0,470.0,1140.0,1,2,1,3,1929,532,0,0.0,0.0,2,0,3,1,4,7,3,2,4,5,1952.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,2,1,0,3,2010,9,4,1,5,58,8,4,2,534431050,197600
1291,1924,60,5,78.0,12011,1,1,0,3,0,1,0,18,2,2,0,5,8,5,1998,1998,1,0,12,13,1,530.0,2,4,2,4,3,4,6,956.0,1,0.0,130.0,1086.0,1,0,1,3,1086,838,0,1.0,0.0,2,1,3,1,2,7,6,1,3,1,1998.0,2,2.0,592.0,3,3,2,208,75,0,0,374,0,0,0,1,0,6,2006,9,4,6,7,8,8,9,5,528344060,280000
1292,1652,80,5,85.0,19645,1,1,0,3,0,2,0,6,2,2,0,7,7,6,1994,2007,1,0,12,13,1,44.0,3,4,2,4,3,1,6,343.0,1,0.0,80.0,423.0,1,0,1,3,896,756,0,1.0,0.0,2,1,3,1,2,6,6,0,0,3,1994.0,2,2.0,473.0,3,3,2,0,0,0,0,0,0,0,0,1,0,6,2010,9,4,5,2,16,3,7,3,909452114,203135
1293,1191,120,6,35.0,3907,1,1,0,1,0,4,1,1,2,2,4,2,8,5,1989,1989,1,0,6,6,2,0.0,2,4,1,4,3,4,6,76.0,1,0.0,1115.0,1191.0,1,2,1,3,1191,0,0,0.0,0.0,2,0,2,1,2,5,6,1,3,1,1989.0,1,2.0,531.0,3,3,2,112,81,0,0,0,0,0,0,1,0,3,2010,9,4,5,2,21,21,3,6,909455040,162500
1294,1014,20,5,74.0,7785,1,1,0,3,0,4,0,15,2,2,0,2,5,5,1956,1956,1,0,6,6,2,0.0,3,4,3,0,0,0,0,0.0,0,0.0,0.0,0.0,1,4,1,3,1014,0,0,0.0,0.0,1,0,2,1,4,6,6,0,0,1,1956.0,2,2.0,267.0,3,3,2,0,0,40,0,200,0,0,2,1,0,3,2008,9,4,1,5,52,52,4,2,534276190,98000
1295,1865,60,5,0.0,10316,1,1,0,3,0,4,0,5,2,2,0,5,7,5,2000,2000,1,0,12,13,2,0.0,2,4,2,4,3,1,6,735.0,1,0.0,257.0,992.0,1,0,1,3,992,873,0,1.0,0.0,2,1,3,1,2,7,6,1,3,1,2000.0,2,2.0,839.0,3,3,2,0,184,0,0,0,0,0,0,1,0,6,2008,9,4,1,3,8,8,9,7,907253060,235000
1296,1762,70,6,60.0,7200,1,1,3,3,0,0,0,20,2,2,0,5,7,7,1920,1950,3,0,13,14,2,0.0,3,4,0,2,3,1,1,0.0,1,0.0,596.0,596.0,1,0,1,3,998,764,0,1.0,0.0,1,1,4,1,2,8,6,0,0,5,1920.0,1,2.0,576.0,3,3,0,36,0,221,0,0,0,0,0,1,0,10,2006,9,4,0,5,86,56,5,6,902329090,157000
1297,1456,160,5,24.0,2308,1,1,3,3,0,2,0,16,2,2,4,5,6,6,1975,1975,1,0,9,2,2,0.0,3,4,1,4,3,1,5,286.0,2,294.0,275.0,855.0,1,2,1,3,855,601,0,0.0,0.0,2,1,4,1,4,7,6,0,0,1,1975.0,2,2.0,460.0,3,3,2,0,0,0,0,0,0,0,0,1,0,5,2008,9,4,1,6,33,33,2,6,527453160,143000
1298,2009,50,6,52.0,6240,1,1,3,3,0,4,0,3,2,2,0,0,7,5,1939,1950,1,0,13,14,2,0.0,3,4,0,3,3,2,3,300.0,2,240.0,449.0,989.0,1,4,1,3,1245,764,0,0.0,0.0,2,0,4,1,4,7,3,1,4,5,1939.0,1,2.0,400.0,3,3,2,0,20,0,0,0,0,0,3,1,0,1,2008,9,4,0,5,69,58,5,6,903233080,150000
1299,2322,60,5,41.0,12460,1,1,0,3,0,2,0,8,6,2,0,5,7,5,1999,2000,1,0,12,13,2,0.0,2,4,2,4,3,1,6,870.0,1,0.0,167.0,1037.0,1,0,1,3,1037,1285,0,0.0,0.0,2,1,4,1,4,8,6,1,3,3,1999.0,3,2.0,400.0,3,3,2,144,44,0,0,0,0,0,0,1,0,5,2008,9,4,5,10,9,8,6,5,528292060,225000
1300,954,30,5,50.0,6305,1,1,3,0,0,4,0,6,2,2,0,2,5,7,1938,1950,1,0,8,8,2,0.0,3,2,2,2,2,1,1,0.0,1,0.0,920.0,920.0,1,0,1,3,954,0,0,0.0,0.0,1,0,2,1,1,5,6,1,4,2,1938.0,1,2.0,240.0,2,3,2,0,0,0,0,0,0,0,3,1,0,6,2007,9,4,5,2,69,57,7,3,909256120,119750
1301,2037,80,5,85.0,10541,1,1,0,3,0,0,0,23,2,2,0,7,7,5,1996,1996,1,0,12,13,2,0.0,2,4,2,4,3,4,1,0.0,1,0.0,672.0,672.0,1,0,1,3,1302,735,0,0.0,0.0,2,1,3,1,2,8,6,1,3,1,1996.0,3,2.0,472.0,3,3,2,100,33,0,0,0,0,0,0,1,0,2,2008,9,4,5,2,12,12,5,5,906223220,229000
1302,1261,20,5,76.0,9120,1,1,3,3,0,4,0,15,2,2,0,2,6,6,1958,1958,3,0,8,8,2,0.0,3,4,1,3,3,1,5,662.0,1,0.0,599.0,1261.0,1,0,1,3,1261,0,0,1.0,0.0,1,0,3,1,4,6,6,1,3,1,1958.0,2,2.0,433.0,3,3,2,0,0,0,0,288,0,0,0,3,1400,11,2008,9,4,1,5,50,50,4,2,535153150,163000
1303,1187,20,5,0.0,9556,1,1,0,3,0,0,0,8,2,2,0,2,7,5,1992,1993,1,0,6,6,1,52.0,3,4,2,4,3,1,1,0.0,1,0.0,1168.0,1168.0,1,2,1,3,1187,0,0,0.0,0.0,2,0,3,1,2,6,6,0,0,1,1992.0,2,2.0,420.0,3,3,2,0,21,0,0,0,0,0,0,1,0,8,2007,9,4,5,10,15,14,6,5,527163080,160000
1304,1476,60,5,64.0,8633,1,1,3,3,0,2,0,5,2,2,0,5,6,5,2005,2005,1,0,12,13,2,0.0,2,4,2,4,3,1,6,193.0,1,0.0,545.0,738.0,1,0,1,3,738,738,0,1.0,0.0,2,1,3,1,2,7,6,0,0,1,2005.0,3,2.0,540.0,3,3,2,100,35,0,0,0,0,0,0,1,0,2,2009,9,4,1,3,4,4,9,7,907414080,173500
1305,1109,80,5,70.0,10500,1,1,3,3,0,2,0,15,2,2,0,7,5,7,1971,2005,2,0,8,1,1,82.0,3,4,1,3,3,4,5,349.0,1,0.0,23.0,372.0,1,4,1,3,576,533,0,0.0,1.0,1,0,3,1,4,5,6,0,0,3,1971.0,1,2.0,288.0,3,3,2,35,0,0,0,0,0,0,2,1,0,12,2007,9,4,1,5,36,2,4,2,527402090,139000
1306,1253,20,5,0.0,10920,1,1,0,3,0,0,0,15,2,2,0,2,6,5,1960,1960,3,0,8,8,1,212.0,3,4,1,3,3,1,4,733.0,1,0.0,520.0,1253.0,1,4,1,3,1253,0,0,1.0,0.0,1,1,2,1,4,5,6,1,2,1,1960.0,2,2.0,352.0,3,3,2,0,213,176,0,0,0,0,2,1,0,5,2008,9,4,1,5,48,48,4,2,535426260,157000
1307,2551,60,5,100.0,12191,1,1,0,3,0,4,0,18,2,2,0,5,8,5,1997,1998,3,0,12,13,1,515.0,2,4,2,4,3,4,6,1181.0,1,0.0,598.0,1779.0,1,0,1,3,1779,772,0,1.0,0.0,2,1,4,1,2,8,6,2,3,1,1997.0,3,2.0,925.0,3,3,2,76,61,0,0,0,0,0,0,1,0,6,2007,9,4,6,7,10,9,9,5,528322020,384500
1308,2233,90,5,0.0,9555,1,1,0,3,0,1,0,7,2,2,2,5,5,6,1979,1979,1,0,9,9,2,0.0,3,4,3,0,0,0,0,0.0,0,0.0,0.0,0.0,1,4,1,3,1100,1133,0,0.0,0.0,2,1,5,2,4,11,6,0,0,1,1979.0,3,2.0,579.0,3,4,2,0,0,0,0,0,0,0,0,1,0,2,2007,9,4,1,4,28,28,6,7,908152180,141000
1309,1482,70,4,0.0,12155,1,1,0,3,0,4,0,21,2,2,0,5,6,8,1925,1950,1,0,13,14,2,0.0,3,4,0,3,3,1,4,156.0,1,0.0,516.0,672.0,1,4,0,3,810,672,0,0.0,0.0,2,0,4,1,1,7,6,0,0,5,1925.0,1,2.0,400.0,3,3,1,0,0,254,0,0,0,0,0,1,0,3,2008,9,4,5,2,83,58,7,3,909131170,140000
1310,2687,160,5,68.0,13108,1,1,0,3,0,4,0,25,2,2,0,5,8,5,1994,1994,1,0,5,5,2,0.0,2,4,2,4,3,1,1,0.0,1,0.0,2062.0,2062.0,1,0,1,3,2079,608,0,0.0,0.0,2,1,4,1,2,9,6,0,0,1,1994.0,3,2.0,618.0,3,3,2,168,12,0,0,0,0,0,0,1,0,12,2006,9,4,5,10,12,12,6,5,527146135,270000
1311,1358,20,5,0.0,11088,1,1,3,3,0,0,0,5,2,2,0,2,8,5,2002,2002,3,0,11,12,2,0.0,2,4,2,4,3,1,6,872.0,1,0.0,476.0,1348.0,1,0,1,3,1358,0,0,1.0,0.0,1,1,1,1,2,5,6,1,3,1,2002.0,1,2.0,418.0,3,3,2,68,166,0,0,0,0,0,0,1,0,6,2006,9,4,1,3,4,4,9,7,907255010,220000
1312,1944,20,5,90.0,12378,1,1,0,3,0,4,0,19,2,2,0,2,9,5,2003,2004,1,0,12,13,2,0.0,2,4,2,5,3,3,6,1274.0,1,0.0,622.0,1896.0,1,0,1,3,1944,0,0,1.0,0.0,2,0,3,1,0,8,6,3,5,1,2003.0,3,2.0,708.0,3,3,2,208,175,0,0,0,0,0,0,1,0,11,2006,9,4,5,10,3,2,6,5,528142110,360000
1313,1452,160,2,35.0,3768,1,1,3,3,0,2,0,24,2,2,4,5,7,5,1999,1999,3,0,8,8,1,218.0,2,4,2,4,3,1,6,549.0,1,0.0,142.0,691.0,1,0,1,3,713,739,0,1.0,0.0,2,1,3,1,2,6,6,0,0,5,1999.0,1,2.0,506.0,3,3,2,0,34,0,0,0,0,0,0,1,0,9,2009,9,4,6,7,10,10,9,5,533223030,156000
1314,1796,60,5,0.0,9531,1,1,0,3,0,1,0,5,2,2,0,5,6,5,1998,1998,1,0,12,13,2,0.0,3,4,2,4,3,2,6,706.0,1,0.0,88.0,794.0,1,0,1,3,882,914,0,1.0,0.0,2,1,3,1,4,7,6,0,0,1,1998.0,2,2.0,546.0,3,3,2,0,36,0,0,0,0,0,3,1,0,5,2007,9,4,1,3,9,9,9,7,907131120,211000
1315,980,80,5,75.0,9750,1,1,3,3,0,4,0,15,2,2,0,7,5,5,1967,1967,1,0,12,13,2,0.0,3,4,2,3,3,4,5,400.0,3,480.0,100.0,980.0,1,2,1,3,980,0,0,0.0,0.0,2,0,3,1,4,6,6,0,0,1,1967.0,3,2.0,384.0,3,3,2,68,0,0,0,0,0,0,0,1,0,10,2006,9,4,1,5,39,39,4,2,534201130,135500
1316,3228,20,5,0.0,12692,1,1,0,3,0,4,0,18,2,2,0,2,8,5,1992,1993,3,0,3,3,2,0.0,2,4,2,4,3,1,6,1231.0,1,0.0,1969.0,3200.0,1,0,1,3,3228,0,0,1.0,0.0,3,0,4,1,2,10,6,1,4,1,1992.0,2,2.0,546.0,3,3,2,264,75,291,0,0,0,0,0,1,0,5,2007,9,4,6,7,15,14,9,5,528366050,430000
1317,3078,60,5,89.0,10557,1,1,0,3,0,4,0,18,2,2,0,5,9,5,1998,1998,1,0,8,8,1,422.0,2,4,2,5,3,3,6,672.0,1,0.0,736.0,1408.0,1,0,1,3,1671,1407,0,1.0,0.0,2,1,4,1,2,9,6,1,3,1,1998.0,3,2.0,806.0,3,3,2,108,87,0,0,0,0,0,0,1,0,7,2007,9,4,6,7,9,9,9,5,528340030,410000
1318,825,20,6,49.0,8235,1,1,0,1,0,4,0,20,1,7,0,2,5,7,1955,1995,1,0,8,8,2,0.0,3,2,1,3,3,1,2,180.0,3,645.0,0.0,825.0,1,4,1,3,825,0,0,1.0,0.0,1,0,2,1,4,4,6,0,0,5,1955.0,2,2.0,720.0,3,3,2,140,50,0,0,0,0,0,3,1,0,6,2008,9,4,0,5,53,13,5,6,903475020,125000
1319,1408,60,5,60.0,7023,1,1,3,3,0,4,0,7,2,2,0,5,5,5,2005,2006,1,0,12,13,2,0.0,3,4,2,4,4,1,6,611.0,1,0.0,123.0,734.0,1,2,1,3,734,674,0,1.0,0.0,2,1,3,1,4,6,6,0,0,3,2005.0,3,2.0,489.0,3,3,2,0,85,0,0,0,0,0,0,1,0,5,2007,9,4,1,4,2,1,6,7,908152290,171500
1320,1658,60,5,0.0,8000,1,1,3,3,0,4,0,8,2,2,0,5,6,5,1995,1996,1,0,6,6,2,0.0,3,4,2,4,3,1,6,219.0,1,0.0,554.0,773.0,1,2,1,3,773,885,0,1.0,0.0,2,1,3,1,4,8,6,1,3,1,1995.0,3,2.0,431.0,3,3,2,224,84,0,0,0,0,0,0,1,0,6,2008,9,4,5,10,13,12,6,5,527163100,188000
1321,2262,60,5,85.0,12244,1,1,3,3,0,4,0,26,2,2,0,5,8,5,2003,2003,3,0,12,13,3,226.0,2,4,2,4,3,3,6,871.0,1,0.0,611.0,1482.0,1,0,1,3,1482,780,0,1.0,0.0,2,1,4,1,2,10,6,2,4,1,2003.0,3,2.0,749.0,3,3,2,168,0,0,0,0,0,0,0,1,0,8,2008,9,4,3,6,5,5,3,6,916477020,305000
1322,1556,90,5,75.0,8512,1,1,3,3,0,0,0,15,2,2,2,2,5,5,1960,1960,3,0,3,3,2,0.0,3,4,1,3,2,1,1,0.0,1,0.0,1556.0,1556.0,1,4,1,3,1556,0,0,0.0,0.0,2,0,4,2,4,8,6,0,0,6,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,9,2006,9,4,1,5,46,46,4,2,535456010,119000
1323,1724,80,5,0.0,17871,1,1,0,3,0,1,0,17,2,2,0,7,6,5,1967,1976,1,0,6,6,1,359.0,3,4,1,4,3,4,5,528.0,1,0.0,1152.0,1680.0,1,1,1,3,1724,0,0,1.0,0.0,1,1,3,1,4,7,6,1,4,1,1967.0,2,2.0,480.0,3,3,2,0,0,0,0,0,0,0,0,1,0,6,2009,9,4,1,6,42,33,2,6,534129080,197900
1324,1128,85,5,75.0,11380,1,1,0,3,0,4,0,15,2,2,0,6,6,8,1966,2008,1,0,6,6,1,216.0,3,4,1,3,3,3,6,944.0,1,0.0,136.0,1080.0,1,2,1,3,1128,0,0,1.0,0.0,1,0,2,1,2,5,6,1,4,1,1966.0,1,2.0,315.0,3,3,2,238,0,0,0,0,0,0,0,3,1500,1,2010,9,4,1,5,44,2,4,2,535101020,178000
1325,3627,60,5,118.0,35760,1,1,0,3,0,1,0,18,2,2,0,5,10,5,1995,1996,3,0,6,6,1,1378.0,2,2,2,5,3,3,6,1387.0,1,0.0,543.0,1930.0,1,0,1,3,1831,1796,0,1.0,0.0,3,1,4,1,2,10,6,1,3,1,1995.0,3,2.0,807.0,3,3,2,361,76,0,0,0,0,0,0,1,0,7,2006,9,4,6,7,11,10,9,5,528320060,625000
1326,1582,50,6,51.0,6120,1,1,3,3,0,4,0,3,2,2,0,0,5,6,1938,1950,1,0,13,14,2,0.0,3,4,0,3,2,1,2,273.0,1,0.0,679.0,952.0,1,4,1,0,994,588,0,0.0,0.0,2,0,3,1,4,6,6,1,4,5,1938.0,1,2.0,250.0,2,3,2,189,0,34,150,0,0,0,0,1,0,2,2009,9,4,0,5,71,59,5,6,903234220,150000
1327,1646,120,6,44.0,3811,1,1,0,1,0,4,1,6,2,2,4,2,7,5,2004,2005,3,0,5,5,3,174.0,2,4,2,5,3,3,6,1474.0,1,0.0,120.0,1594.0,1,0,1,3,1646,0,0,1.0,1.0,2,0,2,1,0,5,6,1,4,1,2004.0,3,2.0,482.0,3,3,2,128,53,0,0,155,0,0,0,1,0,7,2008,9,4,5,2,4,3,7,3,911370520,250000
1328,1536,60,5,65.0,10237,1,1,3,3,0,4,0,8,6,2,0,5,6,5,2005,2006,1,0,12,13,2,0.0,2,4,2,4,3,1,1,0.0,1,0.0,768.0,768.0,1,0,1,3,768,768,0,0.0,0.0,2,1,3,1,2,6,6,1,4,1,2005.0,3,2.0,400.0,3,3,2,100,38,0,0,0,0,0,0,1,0,6,2007,9,4,5,10,2,1,6,5,528218020,176000
1329,1768,75,6,60.0,10800,1,1,3,3,0,4,0,20,2,2,0,4,7,7,1914,1970,1,0,13,14,2,0.0,3,4,0,4,3,2,3,390.0,1,0.0,490.0,880.0,2,1,0,3,880,888,0,0.0,0.0,1,1,2,1,4,6,6,2,3,5,1914.0,1,2.0,320.0,3,3,0,0,341,0,0,0,0,0,0,1,0,10,2006,9,4,0,5,92,36,5,6,902325050,163000
1330,2108,70,5,120.0,13728,1,1,3,3,0,0,0,7,2,2,0,5,6,7,1935,1986,3,0,11,12,2,0.0,3,4,1,3,3,1,3,626.0,1,0.0,501.0,1127.0,1,0,1,3,1236,872,0,0.0,0.0,2,0,4,1,2,7,6,2,3,2,1935.0,1,2.0,540.0,3,3,2,0,0,0,0,90,0,0,0,1,0,7,2008,9,4,1,4,73,22,6,7,905427070,235000
1331,1762,60,5,0.0,9930,1,1,0,3,0,4,0,5,2,2,0,5,7,5,2002,2002,1,0,12,13,1,199.0,2,4,2,4,3,1,6,456.0,1,0.0,370.0,826.0,1,0,1,3,878,884,0,0.0,0.0,2,1,3,1,2,6,6,0,0,1,2002.0,3,2.0,591.0,3,3,2,320,54,0,0,0,0,0,0,1,0,7,2006,9,4,1,3,4,4,9,7,907252050,222000
1332,2153,60,5,0.0,11050,1,1,3,3,0,4,0,5,4,2,0,5,9,5,2000,2000,3,0,12,13,1,204.0,2,4,2,5,3,2,6,904.0,1,0.0,536.0,1440.0,1,0,1,3,1476,677,0,1.0,0.0,2,1,3,1,0,8,6,2,5,1,2000.0,3,2.0,736.0,3,3,2,253,142,0,0,0,0,0,0,1,0,5,2009,9,4,1,3,9,9,9,7,907253130,313000
1333,1826,70,6,50.0,2500,1,2,3,3,0,0,0,20,2,2,0,5,7,8,1915,2005,1,0,11,12,2,0.0,2,4,2,3,3,1,5,299.0,1,0.0,611.0,910.0,1,0,1,3,916,910,0,1.0,0.0,1,1,4,1,0,7,3,1,4,1,1915.0,1,2.0,164.0,2,2,2,0,0,0,0,0,0,0,0,1,0,6,2009,9,4,0,5,94,4,5,6,903429080,155000
1334,987,160,6,21.0,1869,1,1,3,3,0,4,0,2,2,2,3,5,6,6,1970,1970,1,0,6,6,1,127.0,3,4,1,3,3,1,3,321.0,1,0.0,162.0,483.0,1,4,1,3,483,504,0,0.0,0.0,1,1,2,1,4,5,6,0,0,5,1970.0,1,2.0,280.0,3,3,2,0,0,0,0,0,0,0,0,1,0,9,2008,9,4,1,6,38,38,2,6,527451060,106000
1335,1361,20,5,74.0,9627,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,0,12,13,2,0.0,2,4,2,4,3,4,6,24.0,1,0.0,1327.0,1351.0,1,0,1,3,1361,0,0,0.0,0.0,2,0,3,1,2,6,6,0,0,1,2007.0,2,2.0,610.0,3,3,2,0,50,0,0,0,0,0,0,1,0,6,2008,9,4,1,3,1,1,9,7,907418040,193000
1336,864,70,1,60.0,9000,0,1,3,0,0,4,0,11,2,2,0,5,4,6,1920,1950,1,0,8,8,2,0.0,3,4,4,2,2,2,1,0.0,1,0.0,592.0,592.0,1,0,1,3,432,432,0,0.0,0.0,1,1,3,1,1,5,3,0,0,5,1920.0,1,2.0,216.0,2,2,0,0,30,160,0,0,0,0,0,1,0,6,2008,9,4,0,6,88,58,3,6,911226030,65000
1337,1207,20,5,77.0,9510,1,1,3,3,0,4,0,15,2,2,0,2,6,5,1962,1985,1,0,6,6,0,161.0,3,4,1,3,3,1,5,701.0,1,0.0,434.0,1135.0,1,0,1,3,1207,0,0,0.0,0.0,1,1,3,1,4,6,6,0,0,1,1962.0,2,2.0,264.0,3,3,2,0,240,0,0,0,0,0,0,1,0,5,2006,9,4,1,5,44,21,4,2,535402230,147000
1338,1337,120,4,26.0,5858,1,1,0,3,0,2,0,15,2,2,4,2,7,5,1999,1999,1,0,8,8,2,0.0,2,4,2,4,3,1,6,1051.0,4,0.0,354.0,1405.0,1,0,1,3,1337,0,0,1.0,0.0,2,0,2,1,2,5,6,1,2,1,1999.0,3,2.0,511.0,3,3,2,203,68,0,0,0,0,0,0,1,0,6,2010,9,4,1,5,11,11,4,2,527427230,184000
1339,1435,50,6,55.0,8674,1,1,3,1,0,4,0,3,8,0,0,0,5,6,1950,1950,1,0,8,8,2,0.0,3,4,1,2,3,1,3,910.0,1,0.0,0.0,910.0,1,4,1,3,910,525,0,1.0,0.0,1,0,3,1,4,6,6,0,0,5,1950.0,1,2.0,308.0,3,3,2,0,33,0,0,0,0,0,0,1,0,3,2007,9,4,0,5,57,57,5,6,903204030,128250
1340,988,180,6,21.0,1596,1,1,3,3,0,4,0,13,2,2,3,7,4,5,1973,1973,1,0,5,5,2,0.0,3,4,1,4,3,3,6,462.0,1,0.0,0.0,462.0,1,4,1,3,526,462,0,1.0,0.0,1,0,2,1,4,5,6,0,0,3,1973.0,1,2.0,297.0,3,3,2,120,101,0,0,0,0,0,2,1,0,11,2009,9,4,3,6,36,36,3,6,923225360,91000
1341,1577,50,5,65.0,6435,1,1,3,3,0,4,0,3,6,2,0,0,6,5,1939,1950,1,0,8,8,2,0.0,3,4,0,3,3,1,1,0.0,1,0.0,972.0,972.0,1,2,1,3,972,605,0,0.0,0.0,1,0,3,1,1,6,6,1,4,5,1939.0,1,2.0,312.0,3,3,2,0,0,0,0,0,0,0,0,1,0,10,2006,9,4,0,5,67,56,5,6,903202120,140200
1342,1548,160,5,24.0,2364,1,1,3,3,0,4,0,16,2,2,4,5,6,5,1978,1978,1,0,9,2,2,0.0,3,4,1,4,3,1,5,320.0,1,0.0,484.0,804.0,1,4,1,3,804,744,0,0.0,1.0,2,1,3,1,4,7,6,1,3,5,1978.0,1,2.0,440.0,3,3,2,108,0,0,0,0,0,0,0,1,0,7,2009,9,4,1,6,31,31,2,6,527455050,147000
1343,1344,50,6,0.0,6240,1,1,3,3,0,4,0,3,2,2,0,0,5,4,1936,1950,1,0,8,8,2,0.0,3,4,0,4,3,1,1,0.0,1,0.0,896.0,896.0,1,2,1,0,896,448,0,0.0,0.0,1,0,3,1,4,7,6,0,0,5,1936.0,1,2.0,240.0,2,3,2,200,114,0,0,0,0,0,0,1,0,4,2006,9,4,0,5,70,56,5,6,903231190,115000
1344,1995,60,5,0.0,8740,1,1,0,3,0,4,0,8,2,2,0,5,7,5,2002,2002,1,0,12,13,2,0.0,2,4,2,4,3,1,6,574.0,1,0.0,280.0,854.0,1,0,1,3,864,1131,0,0.0,0.0,2,1,4,1,2,8,6,1,4,3,2002.0,3,2.0,435.0,3,3,2,264,48,0,0,0,0,0,0,1,0,7,2007,9,4,5,10,5,5,6,5,528275110,219500
1345,1298,20,5,0.0,11200,1,1,3,3,0,4,0,23,2,2,0,2,6,5,1985,1985,1,0,13,15,1,85.0,2,4,1,4,3,1,6,1258.0,1,0.0,40.0,1298.0,1,4,1,3,1298,0,0,1.0,0.0,2,0,3,1,2,5,6,1,3,1,1985.0,1,2.0,403.0,3,3,2,165,26,0,0,0,0,0,0,1,0,5,2006,9,4,5,2,21,21,5,5,906202040,180000
